UID,WaterYear,precip_mm,ETr_mm,ETo_mm
376024,2019,912.5,1768.6,1288.7
376024,2020,429.59999999999997,2158.6,1512.7
376024,2021,517.8,2130.2,1499.5
376024,2022,24.1,394.5,251.2
376031,2016,453.86,1755.5800000000002,1266.48
376031,2017,660.82,2143.31,1508.62
376031,2018,484.8,2111.5,1491.6
376031,2019,849.6,1784,1296.3
376031,2020,379,2179.8,1524.9
376031,2021,470.9,2145,1506.9
376031,2022,22.6,403.7,256.4
376032,2016,450.99,1780.88,1283.6299999999999
376032,2017,723.4200000000001,2163.64,1523.1
376032,2018,674.2,2161.9,1525.8
376032,2019,789.1,1808.8,1313.5
376032,2020,487.4,2211.9,1547
376032,2021,495.3,2179.1,1529.6
376032,2022,22.1,409.8,259.79999999999995
376036,2016,418.47,1782.37,1280.26
376036,2017,659.64,2182.23,1530.5
376036,2018,555.09,2169.89,1524.65
376036,2019,777.55,1826.57,1320.07
376036,2020,408.88,2229.93,1553.29
376036,2021,475.13,2186.03,1529.16
376036,2022,17.46,420.07,265.51
376040,2016,444.88,1809.94,1297.4
376040,2017,674.88,2208.7,1546.18
376040,2018,611.8,2187.8,1536.5
376040,2019,846.8000000000001,1844.3,1330.7
376040,2020,399,2243.4,1562.5
376040,2021,496.5,2210.7,1545.3
376040,2022,19.6,419.6,264.9
376041,2016,446.86,1783.6399999999999,1284.92
376041,2017,722.79,2167.57,1525.07
376041,2018,678.3,2163.67,1526.55
376041,2019,792.66,1812.14,1315.21
376041,2020,483.38,2214.41,1548.29
376041,2021,494.8,2181.57,1530.85
376041,2022,21.92,410.03,260.04
376044,2016,410.88,1789.8600000000001,1287.74
376044,2017,679.59,2176.54,1529.62
376044,2018,633.1,2179.2,1534.9
376044,2019,781.4,1824.2,1321.8
376044,2020,440.1,2232.9,1558.8999999999999
376044,2021,452.6,2190.9,1535.8
376044,2022,21.2,415.2,262.6
376046,2016,414.67,1792.77,1289.53
376046,2017,695.57,2180.56,1532.72
376046,2018,663.3000000000001,2175.6,1532.3
376046,2019,803.3,1825.3,1322.2
376046,2020,447.59999999999997,2229.2,1556.9
376046,2021,462.1,2193.9,1537.8
376046,2022,21.7,413.7,262
376049,2016,431.34999999999997,1804.8799999999999,1294.08
376049,2017,651.39,2204.15,1542.9
376049,2018,596.3,2195.8,1540.6
376049,2019,780.5,1842.6000000000001,1328.2
376049,2020,440.40000000000003,2248.5,1565.4
376049,2021,474.8,2210.8,1543.3999999999999
376049,2022,20.1,422.70000000000005,267
376051,2016,450.42,1751.92,1264.22
376051,2017,718.44,2140.93,1506.54
376051,2018,502,2110.5,1492.4
376051,2019,836.9,1782.9,1296.3
376051,2020,418.8,2182.4,1526.8
376051,2021,528.6,2146.5,1507.6
376051,2022,19.3,406,256.3
376053,2016,444.3,1804.8,1294.17
376053,2017,666.29,2203.69,1543.74
376053,2018,614.2,2191.1,1538.1
376053,2019,815.1,1840,1327.6
376053,2020,417.09999999999997,2244.3,1562.9
376053,2021,484.8,2208,1542.6
376053,2022,20.099999999999998,420.70000000000005,266
376057,2016,486.36,1725.99,1250.38
376057,2017,709.2,2106.77,1488.83
376057,2018,516.8000000000001,2061.5,1463.6
376057,2019,853.4,1752.8,1280.8999999999999
376057,2020,406.4,2152,1510.2
376057,2021,496,2115.1,1490.5
376057,2022,21.9,395.9,251.3
376062,2016,437.98,1773.1000000000001,1275.86
376062,2017,679.07,2164.3,1519.53
376062,2018,529.7,2142,1508.4
376062,2019,825.8,1805.7,1308.4
376062,2020,383.2,2202.8,1539.4
376062,2021,482.6,2168.8,1520
376062,2022,20.4,410.6,259.9
376063,2016,467.85,1815.24,1300.85
376063,2017,707.48,2208.33,1545.44
376063,2018,642.67,2176.99,1530.68
376063,2019,852.57,1842.3700000000001,1329.41
376063,2020,434.33,2231.17,1554.1499999999999
376063,2021,565.98,2200.89,1538.45
376063,2022,18.92,416.44,263.53
376064,2016,420.95,1786.8899999999999,1283.33
376064,2017,660.9,2184.01,1531.5
376064,2018,550.4,2169.9,1524.7
376064,2019,781.4,1825.6,1319.7
376064,2020,411.2,2230.3,1553.5
376064,2021,482.8,2188,1531.7
376064,2022,18.2,419.8,265.3
376068,2016,493.87,1781.28,1281.49
376068,2017,664.93,2165.74,1522.33
376068,2018,558.4,2122.4,1498
376068,2019,920.3,1805.8,1308.2
376068,2020,399.1,2190,1529.3
376068,2021,522.9,2159.6,1514.8
376068,2022,20.2,405.9,257.2
376069,2016,411.25,1791.53,1288.6
376069,2017,680,2179.44,1531.35
376069,2018,617.4399999999999,2183.05,1536.51
376069,2019,760.85,1827,1323.55
376069,2020,439.67,2233.11,1558.48
376069,2021,450.43,2191.11,1535.8
376069,2022,20.990000000000002,415.40999999999997,263.44
376075,2016,496.35,1728.88,1252.2
376075,2017,713.4,2110.13,1490.15
376075,2018,513.63,2057.62,1462.62
376075,2019,877.58,1754.52,1281.3799999999999
376075,2020,427.41,2152.1,1510.78
376075,2021,489.28999999999996,2119.24,1492.72
376075,2022,24.86,394.46000000000004,250.28
376078,2016,478.01,1798.43,1292.6399999999999
376078,2017,738.6,2189.58,1536.91
376078,2018,696.4,2162.8,1524.7
376078,2019,808.7,1824.9,1321.3
376078,2020,495.8,2218,1550.3
376078,2021,559.9,2185.8,1532.3
376078,2022,19.6,410,260.1
376080,2016,444.43,1805.96,1296.22
376080,2017,708.59,2198.69,1541.38
376080,2018,652.3,2173.9,1529.4
376080,2019,837.4,1831.8999999999999,1325.5
376080,2020,432,2228.9,1554.9
376080,2021,527.8,2196.6,1538.3
376080,2022,19.1,415.4,262.3
376085,2016,437.31,1764.19,1270.66
376085,2017,698.01,2152.3,1513.52
376085,2018,522.5,2131.7,1502.7
376085,2019,836.4,1799.8,1305.6
376085,2020,403.9,2198.5,1534
376085,2021,510.2,2160.7,1515.2
376085,2022,19.7,410.3,259.9
376087,2016,466.56,1807.95,1297.26
376087,2017,721.78,2199.57,1541.52
376087,2018,665.6,2169.1,1527.9
376087,2019,828.8,1833.5,1324.8
376087,2020,454.3,2223,1551.2
376087,2021,563.6,2193.5,1534.4
376087,2022,18.8,413.6,261.9
376091,2016,511.15,1747.1100000000001,1262.68
376091,2017,676.38,2131.81,1504.24
376091,2018,506.5,2082.5,1476.4
376091,2019,886.6,1770.5,1290.3
376091,2020,420.7,2160.1,1515.1
376091,2021,496.59999999999997,2132.4,1500.7
376091,2022,23.9,396.4,252.3
376095,2016,480.63,1729.46,1252.16
376095,2017,712,2112.8,1491.96
376095,2018,507.6,2071.7,1470.4
376095,2019,829.6,1758.1,1282.6
376095,2020,402.5,2158.8,1514.2
376095,2021,506.5,2118.2,1492.5
376095,2022,20.8,395.9,251.2
376098,2016,437.98,1773.1000000000001,1275.86
376098,2017,679.07,2164.3,1519.53
376098,2018,529.7,2142,1508.4
376098,2019,825.8,1805.7,1308.4
376098,2020,383.2,2202.8,1539.4
376098,2021,482.6,2168.8,1520
376098,2022,20.4,410.6,259.9
376100,2016,485.23,1726.67,1250.71
376100,2017,709.8,2107.98,1489.5
376100,2018,514.88,2063.54,1464.96
376100,2019,848.47,1753.8600000000001,1281.24
376100,2020,405.58,2153.36,1511
376100,2021,498.15999999999997,2115.72,1490.9
376100,2022,21.67,395.9,251.28
376102,2016,451.55,1780.5,1280.56
376102,2017,660.21,2172.04,1525.83
376102,2018,539.25,2142.66,1511.14
376102,2019,855.54,1811.46,1311.62
376102,2020,380.68,2205.66,1539.72
376102,2021,482.1,2173.92,1522.98
376102,2022,21.23,410.34000000000003,259.3
376108,2016,421.41,1802.73,1293.95
376108,2017,664.48,2199.51,1542.02
376108,2018,625.3,2199.4,1544.9
376108,2019,760.3,1843.1,1331
376108,2020,460.6,2249.5,1566.2
376108,2021,465.3,2204.3,1541.8
376108,2022,20,421.5,266
376109,2016,449.45,1794.04,1290.25
376109,2017,729.19,2182.81,1533.76
376109,2018,694.4,2164,1525.6
376109,2019,807.3,1818.2,1318.5
376109,2020,477.20000000000005,2216,1547.4
376109,2021,526.5,2184.6,1531.2
376109,2022,20.3,409.9,260.2
376113,2016,431.65,1799.39,1292.46
376113,2017,699.27,2188.29,1536.4
376113,2018,652.8,2178.2,1532.6
376113,2019,835.1,1832.4,1325.7
376113,2020,429.3,2233.5,1557.3
376113,2021,490.6,2197.4,1538.2
376113,2022,19.9,414.8,263.1
376116,2016,505.49,1761.98,1271.17
376116,2017,657.59,2144.71,1510.59
376116,2018,515.3,2099.36,1486.53
376116,2019,893.34,1786.07,1298.75
376116,2020,402.44,2174.55,1523.01
376116,2021,496.07000000000005,2144.41,1507.15
376116,2022,22.16,400,254.29
376120,2016,444.64,1807.81,1295.97
376120,2017,671.29,2206.68,1545.18
376120,2018,612.76,2189.12,1537.14
376120,2019,833.62,1842.58,1329.46
376120,2020,406.51,2243.76,1562.66
376120,2021,491.64,2209.62,1544.22
376120,2022,19.81,420.03999999999996,265.34
376124,2016,450.42,1751.92,1264.22
376124,2017,718.44,2140.93,1506.54
376124,2018,502,2110.5,1492.4
376124,2019,836.9,1782.9,1296.3
376124,2020,418.8,2182.4,1526.8
376124,2021,528.6,2146.5,1507.6
376124,2022,19.3,406,256.3
376125,2016,496.65000000000003,1727.03,1251.16
376125,2017,715.0600000000001,2108.09,1489.03
376125,2018,519.33,2056.84,1462.39
376125,2019,876.66,1753.31,1280.71
376125,2020,423.09,2152.14,1510.77
376125,2021,485.63,2118.57,1492.28
376125,2022,24.270000000000003,394.22,250.17000000000002
376129,2016,437.31,1764.19,1270.66
376129,2017,698.01,2152.3,1513.52
376129,2018,522.5,2131.7,1502.7
376129,2019,836.4,1799.8,1305.6
376129,2020,403.9,2198.5,1534
376129,2021,510.2,2160.7,1515.2
376129,2022,19.7,410.3,259.9
376133,2016,430.2,1792.28,1286.69
376133,2017,662.02,2188.84,1533.52
376133,2018,558.7,2175.4,1529.2
376133,2019,779.1,1831.1,1322.8999999999999
376133,2020,406.9,2234.3,1555.6
376133,2021,482.8,2193.7,1534.7
376133,2022,19.3,418.8,264.5
376135,2016,420.95,1786.8899999999999,1283.33
376135,2017,660.9,2184.01,1531.5
376135,2018,550.4,2169.9,1524.7
376135,2019,781.4,1825.6,1319.7
376135,2020,411.2,2230.3,1553.5
376135,2021,482.8,2188,1531.7
376135,2022,18.2,419.8,265.3
376150,2016,496.31,1745.29,1261.44
376150,2017,676.03,2130.0099999999998,1502.31
376150,2018,497.66,2082.04,1476.35
376150,2019,870.66,1769.9,1289.45
376150,2020,411.95,2160.65,1515.5
376150,2021,489.02,2131.45,1499.74
376150,2022,23.86,397.65000000000003,252.8
376153,2016,442,1757.92,1267.44
376153,2017,685.34,2145.16,1509.19
376153,2018,502.09999999999997,2115.5,1495.3
376153,2019,842,1788.1,1298
376153,2020,392.7,2184.2,1527.8
376153,2021,489.79999999999995,2149.8,1509
376153,2022,21.9,406.59999999999997,256.7
376154,2016,528.89,1764.31,1272.72
376154,2017,664.59,2144.46,1511.74
376154,2018,524.1,2095.3,1484.6
376154,2019,918.7,1786.3,1299.8
376154,2020,404.8,2173.5,1521.5
376154,2021,522.5,2141.7,1506.2
376154,2022,21.2,400.6,254.3
376156,2016,506.86,1729.86,1253.18
376156,2017,712.96,2111.94,1491.31
376156,2018,510.7,2049.7,1457.9
376156,2019,892.5,1753.8,1280.9
376156,2020,439.3,2147.3,1508.3
376156,2021,492.2,2116.2,1492
376156,2022,26.400000000000002,393.09999999999997,249.4
376158,2016,503.71000000000004,1766.69,1273.8
376158,2017,651.6,2148.54,1512.35
376158,2018,518.1,2104.3,1489.2
376158,2019,895.4,1790.5,1301
376158,2020,396.7,2178.7,1525.1
376158,2021,495.9,2147.8,1508.9
376158,2022,21.599999999999998,401,254.8
376160,2016,414.67,1792.77,1289.53
376160,2017,695.57,2180.56,1532.72
376160,2018,663.3000000000001,2175.6,1532.3
376160,2019,803.3,1825.3,1322.2
376160,2020,447.59999999999997,2229.2,1556.9
376160,2021,462.1,2193.9,1537.8
376160,2022,21.7,413.7,262
376164,2016,420.95,1786.8899999999999,1283.33
376164,2017,660.9,2184.01,1531.5
376164,2018,550.4,2169.9,1524.7
376164,2019,781.4,1825.6,1319.7
376164,2020,411.2,2230.3,1553.5
376164,2021,482.8,2188,1531.7
376164,2022,18.2,419.8,265.3
376166,2016,457.48,1743.8,1259.93
376166,2017,708.92,2130.0299999999997,1501.43
376166,2018,491.59999999999997,2096.8,1484.3
376166,2019,830.7,1771.9,1289.7
376166,2020,403.7,2170.5,1519.2
376166,2021,515.9,2133.3,1501.3
376166,2022,22.6,401.6,254.7
376168,2016,461.2,1740.62,1258.42
376168,2017,680.39,2125.24,1498.86
376168,2018,480.90000000000003,2085.7000000000003,1478
376168,2019,833.5,1769.6000000000001,1288.3
376168,2020,391.1,2165.6,1517
376168,2021,492,2130.5,1498.9
376168,2022,22.8,400.3,253.6
376170,2016,452.89,1814.92,1300.38
376170,2017,679.38,2214.25,1549.54
376170,2018,609.3,2187.8,1536.5
376170,2019,866.5,1846.9,1331.6
376170,2020,405.5,2243.4,1561
376170,2021,528,2210.6,1543.6
376170,2022,19.2,419.8,265.4
376174,2016,434.37,1778.76,1282.73
376174,2017,707.86,2160.06,1520.6100000000001
376174,2018,645.92,2164.07,1527.4
376174,2019,797.7,1806.65,1313.8
376174,2020,466.68,2213.99,1548.91
376174,2021,478.60999999999996,2178.2200000000003,1529.32
376174,2022,22.290000000000003,410.41,259.9
376187,2016,428.79,1779.05,1282.8700000000001
376187,2017,696.82,2160.84,1520.84
376187,2018,607.8,2168.6,1530.3
376187,2019,793,1810.6,1315.8999999999999
376187,2020,448.8,2217.9,1552.3
376187,2021,470.9,2179.6,1530.6
376187,2022,22.5,409.8,260.29999999999995
376188,2016,456.5,1778.21,1279.3
376188,2017,657.54,2168.4,1523.67
376188,2018,532.82,2136.8,1507.56
376188,2019,863.75,1807.7,1309.1
376188,2020,383.24,2201.21,1536.91
376188,2021,483.28999999999996,2169.42,1520.5
376188,2022,21.28,409.09,258.53999999999996
376192,2016,491.21000000000004,1803.33,1293.87
376192,2017,683.4,2188.95,1535.53
376192,2018,598.3299999999999,2145.56,1513.07
376192,2019,894.18,1828.23,1322.24
376192,2020,403.87,2205.7599999999998,1539.32
376192,2021,550.39,2177.94,1524.92
376192,2022,19.169999999999998,409.75,259.58
376193,2016,414.67,1792.77,1289.53
376193,2017,695.57,2180.56,1532.72
376193,2018,663.3000000000001,2175.6,1532.3
376193,2019,803.3,1825.3,1322.2
376193,2020,447.59999999999997,2229.2,1556.9
376193,2021,462.1,2193.9,1537.8
376193,2022,21.7,413.7,262
376201,2016,473.45,1739.2,1257.16
376201,2017,710.77,2125.73,1498.4
376201,2018,499.49,2090.96,1480.93
376201,2019,829.61,1772.32,1290.25
376201,2020,412.03,2175.99,1523.74
376201,2021,508.94,2134.7599999999998,1500.6000000000001
376201,2022,17.98,401.21000000000004,253.72
376208,2016,478.01,1798.43,1292.6399999999999
376208,2017,738.6,2189.58,1536.91
376208,2018,696.4,2162.8,1524.7
376208,2019,808.7,1824.9,1321.3
376208,2020,495.8,2218,1550.3
376208,2021,559.9,2185.8,1532.3
376208,2022,19.6,410,260.1
376209,2016,410.88,1789.8600000000001,1287.74
376209,2017,679.59,2176.54,1529.62
376209,2018,633.1,2179.2,1534.9
376209,2019,781.4,1824.2,1321.8
376209,2020,440.1,2232.9,1558.8999999999999
376209,2021,452.6,2190.9,1535.8
376209,2022,21.2,415.2,262.6
376213,2016,428.02,1792.95,1289.48
376213,2017,718.55,2180.43,1531.17
376213,2018,690.6999999999999,2171.2,1529.6
376213,2019,806.5,1824.5,1321.4
376213,2020,464.8,2224.5,1553.3
376213,2021,486.1,2191,1535.5
376213,2022,21.400000000000002,411.3,261
376214,2016,420.64,1801.87,1293.6499999999999
376214,2017,668.57,2195.69,1540.16
376214,2018,636.7,2192.1,1541.2
376214,2019,780.9,1835.4,1327.5
376214,2020,445.1,2245.6,1564
376214,2021,461,2204.5,1541.7
376214,2022,20.3,418.6,264.7
376217,2016,425.05,1768.55,1272.4
376217,2017,673.86,2164.04,1519.34
376217,2018,530.98,2145.79,1511.54
376217,2019,811.5,1808.2,1310.3700000000001
376217,2020,394.96999999999997,2208.3,1541.15
376217,2021,485.26,2170.22,1519.48
376217,2022,17.19,415.07,262.4
376218,2016,449.45,1794.04,1290.25
376218,2017,729.19,2182.81,1533.76
376218,2018,694.4,2164,1525.6
376218,2019,807.3,1818.2,1318.5
376218,2020,477.20000000000005,2216,1547.4
376218,2021,526.5,2184.6,1531.2
376218,2022,20.3,409.9,260.2
376221,2016,424.55,1768.9,1272.66
376221,2017,672.56,2164.49,1519.51
376221,2018,531.2,2146.1,1511.6
376221,2019,810.5,1808.4,1310.4
376221,2020,394.5,2208.5,1541.2
376221,2021,483.7,2170.5,1519.5
376221,2022,17.2,415.1,262.4
376224,2016,452.89,1814.92,1300.38
376224,2017,679.38,2214.25,1549.54
376224,2018,609.3,2187.8,1536.5
376224,2019,866.5,1846.9,1331.6
376224,2020,405.5,2243.4,1561
376224,2021,528,2210.6,1543.6
376224,2022,19.2,419.8,265.4
376226,2016,430.15,1773.2,1275.64
376226,2017,683.02,2165.53,1520.28
376226,2018,529.1,2146.1,1510.7
376226,2019,812.3,1808.9,1311.1000000000001
376226,2020,392.1,2208.6,1540.5
376226,2021,492.7,2171.6,1521.8
376226,2022,19.1,413.7,262.20000000000005
376232,2016,443.68,1789,1285.1200000000001
376232,2017,668.1800000000001,2184.53,1531.47
376232,2018,572.6,2163.8,1522.9
376232,2019,803.3000000000001,1822.7,1318.4
376232,2020,389.8,2224.4,1550.8
376232,2021,483.8,2187.4,1532
376232,2022,20.1,415,262.6
376242,2016,478.01,1798.43,1292.6399999999999
376242,2017,738.6,2189.58,1536.91
376242,2018,696.4,2162.8,1524.7
376242,2019,808.7,1824.9,1321.3
376242,2020,495.8,2218,1550.3
376242,2021,559.9,2185.8,1532.3
376242,2022,19.6,410,260.1
376244,2016,444.53,1779.89,1283.1200000000001
376244,2017,717.3100000000001,2162.16,1522.06
376244,2018,662.72,2162.74,1526.44
376244,2019,792.5,1807.92,1313.6200000000001
376244,2020,479.28,2212.7,1547.76
376244,2021,488.78000000000003,2178.7,1529.48
376244,2022,22.18,410.03999999999996,259.84000000000003
376247,2016,418.97999999999996,1782.38,1280.51
376247,2017,660.13,2181.26,1530.02
376247,2018,551.41,2168.05,1523.5900000000001
376247,2019,779.05,1825.03,1319.2
376247,2020,406.7,2228.45,1552.45
376247,2021,476.48,2185.14,1528.95
376247,2022,17.56,419.65,265.25
376249,2016,414.67,1792.77,1289.53
376249,2017,695.57,2180.56,1532.72
376249,2018,663.3000000000001,2175.6,1532.3
376249,2019,803.3,1825.3,1322.2
376249,2020,447.59999999999997,2229.2,1556.9
376249,2021,462.1,2193.9,1537.8
376249,2022,21.7,413.7,262
376250,2016,411.43,1792.22,1289.01
376250,2017,680.16,2180.69,1532.04
376250,2018,610.7,2184.7,1537.2
376250,2019,752,1828.2,1324.3
376250,2020,439.5,2233.2,1558.3
376250,2021,449.5,2191.2,1535.8
376250,2022,20.9,415.5,263.8
376251,2016,478.01,1798.43,1292.6399999999999
376251,2017,738.6,2189.58,1536.91
376251,2018,696.4,2162.8,1524.7
376251,2019,808.7,1824.9,1321.3
376251,2020,495.8,2218,1550.3
376251,2021,559.9,2185.8,1532.3
376251,2022,19.6,410,260.1
376252,2016,442,1757.92,1267.44
376252,2017,685.34,2145.16,1509.19
376252,2018,502.09999999999997,2115.5,1495.3
376252,2019,842,1788.1,1298
376252,2020,392.7,2184.2,1527.8
376252,2021,489.79999999999995,2149.8,1509
376252,2022,21.9,406.59999999999997,256.7
376269,2016,430.15,1773.2,1275.64
376269,2017,683.02,2165.53,1520.28
376269,2018,529.1,2146.1,1510.7
376269,2019,812.3,1808.9,1311.1000000000001
376269,2020,392.1,2208.6,1540.5
376269,2021,492.7,2171.6,1521.8
376269,2022,19.1,413.7,262.20000000000005
376275,2016,480.33,1743.31,1260.26
376275,2017,675.58,2128.1,1500.44
376275,2018,488,2081.6,1476.3
376275,2019,853.4,1769.3,1288.6000000000001
376275,2020,402.6,2161.2,1515.9
376275,2021,480.79999999999995,2130.5,1498.8
376275,2022,23.8,398.9,253.3
376276,2016,412.95,1788.58,1287.32
376276,2017,681.62,2174.93,1528.71
376276,2018,630.15,2178.12,1534.44
376276,2019,782.77,1822.81,1321.21
376276,2020,441.15,2231.36,1558.25
376276,2021,454.75,2189.73,1535.27
376276,2022,21.35,414.65999999999997,262.37
376278,2016,451.5,1777.13,1278.55
376278,2017,658.82,2167.78,1523.34
376278,2018,529.8,2137.3,1508.2
376278,2019,855.8000000000001,1807.6,1309
376278,2020,380.7,2201.5,1537.2
376278,2021,478.29999999999995,2170.1,1520.7
376278,2022,21.5,409.3,258.6
376279,2016,452.89,1814.92,1300.38
376279,2017,679.38,2214.25,1549.54
376279,2018,609.3,2187.8,1536.5
376279,2019,866.5,1846.9,1331.6
376279,2020,405.5,2243.4,1561
376279,2021,528,2210.6,1543.6
376279,2022,19.2,419.8,265.4
376288,2016,430.35,1794.2,1287.95
376288,2017,660.4,2191.52,1535.23
376288,2018,564.51,2178.93,1531.36
376288,2019,779.35,1833.18,1323.94
376288,2020,412.05,2236.9,1557.55
376288,2021,481.59,2196.77,1536.39
376288,2022,19.41,419.55,264.99
376289,2016,478.01,1798.43,1292.6399999999999
376289,2017,738.6,2189.58,1536.91
376289,2018,696.4,2162.8,1524.7
376289,2019,808.7,1824.9,1321.3
376289,2020,495.8,2218,1550.3
376289,2021,559.9,2185.8,1532.3
376289,2022,19.6,410,260.1
376296,2016,426.85,1770.73,1273.99
376296,2017,676.84,2164.86,1519.82
376296,2018,530.35,2146.1,1511.24
376296,2019,811.24,1808.6,1310.68
376296,2020,393.5,2208.54,1540.92
376296,2021,487.43,2170.94,1520.42
376296,2022,17.98,414.54,262.32
376299,2016,476.76,1758.77,1268.79
376299,2017,648.87,2144.01,1509.8
376299,2018,501.09999999999997,2104.5,1488.9
376299,2019,867.6999999999999,1785.6,1298.1
376299,2020,384.4,2176.8,1524.3
376299,2021,474.3,2145.7,1507.6
376299,2022,21.9,402.5,255.6
376309,2016,449.14,1788.81,1285.26
376309,2017,665.84,2182.99,1531.64
376309,2018,564.71,2158.39,1519.71
376309,2019,841.85,1821.65,1318.44
376309,2020,382.93,2218.28,1547.42
376309,2021,489.88,2184.48,1529.56
376309,2022,20.4,413.53,261.48
376311,2016,462.97,1779.67,1280.26
376311,2017,655.96,2169.32,1524.18
376311,2018,536.74,2136.18,1506.49
376311,2019,873.9300000000001,1807.76,1309.32
376311,2020,386.45,2200.74,1536.42
376311,2021,489.58,2168.55,1520.11
376311,2022,21.009999999999998,408.7,258.42
376317,2016,425.26,1804.67,1293.58
376317,2017,652.05,2206.54,1543.87
376317,2018,590.1899999999999,2199.18,1542.93
376317,2019,771.09,1846.02,1331.07
376317,2020,451.69,2252.68,1567.71
376317,2021,482.17,2211.36,1543.69
376317,2022,19.57,425.33000000000004,268.19
376318,2016,500.21,1786.58,1287.17
376318,2017,743.81,2175.43,1530.83
376318,2018,690.1,2156.1,1523.6
376318,2019,778,1809.3999999999999,1313.7
376318,2020,528.2,2204.8,1543.3
376318,2021,568.9,2175.4,1527.7
376318,2022,20.700000000000003,405.7,258
376319,2016,421.14,1785.79,1282.69
376319,2017,661.52,2182.6,1530.48
376319,2018,549.33,2168.1,1523.55
376319,2019,782.98,1824.2,1318.82
376319,2020,410.25,2228.51,1552.34
376319,2021,482.85,2186.58,1530.55
376319,2022,18.14,419.42,265.03
376322,2016,493.87,1781.28,1281.49
376322,2017,664.93,2165.74,1522.33
376322,2018,558.4,2122.4,1498
376322,2019,920.3,1805.8,1308.2
376322,2020,399.1,2190,1529.3
376322,2021,522.9,2159.6,1514.8
376322,2022,20.2,405.9,257.2
376326,2016,461.66,1783.12,1284.96
376326,2017,730,2167.15,1525.33
376326,2018,680.72,2158.64,1524.3
376326,2019,785.92,1808.49,1312.8
376326,2020,497.95,2209.79,1546.2
376326,2021,513.89,2177.75,1529.3
376326,2022,21.78,408.79999999999995,259.4
376329,2016,451.5,1777.13,1278.55
376329,2017,658.82,2167.78,1523.34
376329,2018,529.8,2137.3,1508.2
376329,2019,855.8000000000001,1807.6,1309
376329,2020,380.7,2201.5,1537.2
376329,2021,478.29999999999995,2170.1,1520.7
376329,2022,21.5,409.3,258.6
376330,2016,430.2,1792.28,1286.69
376330,2017,662.02,2188.84,1533.52
376330,2018,558.7,2175.4,1529.2
376330,2019,779.1,1831.1,1322.8999999999999
376330,2020,406.9,2234.3,1555.6
376330,2021,482.8,2193.7,1534.7
376330,2022,19.3,418.8,264.5
376333,2016,431.65,1799.39,1292.46
376333,2017,699.27,2188.29,1536.4
376333,2018,652.8,2178.2,1532.6
376333,2019,835.1,1832.4,1325.7
376333,2020,429.3,2233.5,1557.3
376333,2021,490.6,2197.4,1538.2
376333,2022,19.9,414.8,263.1
376335,2016,518.44,1709.38,1241.59
376335,2017,730.67,2089.14,1477.3999999999999
376335,2018,557.1,2015.8,1438.9
376335,2019,909.1,1730.3,1267.6000000000001
376335,2020,414.2,2124.9,1494.1
376335,2021,480.4,2097.9,1480.7
376335,2022,24.6,386.9,245.8
376338,2016,511.15,1747.1100000000001,1262.68
376338,2017,676.38,2131.81,1504.24
376338,2018,506.5,2082.5,1476.4
376338,2019,886.6,1770.5,1290.3
376338,2020,420.7,2160.1,1515.1
376338,2021,496.59999999999997,2132.4,1500.7
376338,2022,23.9,396.4,252.3
376341,2016,451.5,1777.13,1278.55
376341,2017,658.82,2167.78,1523.34
376341,2018,529.8,2137.3,1508.2
376341,2019,855.8000000000001,1807.6,1309
376341,2020,380.7,2201.5,1537.2
376341,2021,478.29999999999995,2170.1,1520.7
376341,2022,21.5,409.3,258.6
376343,2016,444.3,1804.8,1294.17
376343,2017,666.29,2203.69,1543.74
376343,2018,614.2,2191.1,1538.1
376343,2019,815.1,1840,1327.6
376343,2020,417.09999999999997,2244.3,1562.9
376343,2021,484.8,2208,1542.6
376343,2022,20.099999999999998,420.70000000000005,266
376345,2016,448.63,1806.24,1296.32
376345,2017,711.14,2198.82,1541.41
376345,2018,654.8299999999999,2172.94,1529.1
376345,2019,835.77,1832.22,1325.36
376345,2020,436.24,2227.72,1554.16
376345,2021,534.58,2195.98,1537.52
376345,2022,19.05,415.04,262.22
376346,2016,421.41,1802.73,1293.95
376346,2017,664.48,2199.51,1542.02
376346,2018,625.3,2199.4,1544.9
376346,2019,760.3,1843.1,1331
376346,2020,460.6,2249.5,1566.2
376346,2021,465.3,2204.3,1541.8
376346,2022,20,421.5,266
376350,2016,449.45,1794.04,1290.25
376350,2017,729.19,2182.81,1533.76
376350,2018,694.4,2164,1525.6
376350,2019,807.3,1818.2,1318.5
376350,2020,477.20000000000005,2216,1547.4
376350,2021,526.5,2184.6,1531.2
376350,2022,20.3,409.9,260.2
376351,2016,461.2,1740.62,1258.42
376351,2017,680.39,2125.24,1498.86
376351,2018,480.90000000000003,2085.7000000000003,1478
376351,2019,833.5,1769.6000000000001,1288.3
376351,2020,391.1,2165.6,1517
376351,2021,492,2130.5,1498.9
376351,2022,22.8,400.3,253.6
376353,2016,434.78999999999996,1778.44,1282.48
376353,2017,708.17,2159.91,1520.56
376353,2018,645.5,2164,1527.4
376353,2019,797.6,1806.6,1313.8
376353,2020,467.09999999999997,2213.9,1548.9
376353,2021,479,2178.1,1529.3
376353,2022,22.3,410.4,259.9
376354,2016,480.63,1729.46,1252.16
376354,2017,712,2112.8,1491.96
376354,2018,507.6,2071.7,1470.4
376354,2019,829.6,1758.1,1282.6
376354,2020,402.5,2158.8,1514.2
376354,2021,506.5,2118.2,1492.5
