WR_GROUP,Year,Algorithm,n_irrfields,n_IrrConfHigh,area_m2_wrg,n_within_lema,n_within_buffer,n_croptypes,ET_m3,irr_m3_fromNonIrr,irr_m3_fromPrec,CropCode_maincrop,area_m2_maincrop,area_prc_maincrop,irr_m3_fromWIMAS,IrrArea_m2
6,2018,ssebop,4,3,507061.5,0,0,2,625858.49,127128.7,251799.2,4,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
7,2016,disalexi,1,0,354674.04,0,0,1,223229,20380.8,39908.6,1,354674.0424027251,1.00000000677446,88810.69358304,323748.51
7,2016,eemetric,1,0,354674.04,0,0,1,344094.47,51823.8,160774.1,1,354674.0424027251,1.00000000677446,88810.69358304,323748.51
7,2016,ensemble,1,0,354674.04,0,0,1,293133.49,24139.7,109813.1,1,354674.0424027251,1.00000000677446,88810.69358304,323748.51
7,2016,geesebal,1,0,354674.04,0,0,1,240564.76,23355.6,57244.4,1,354674.0424027251,1.00000000677446,88810.69358304,323748.51
7,2016,ptjpl,1,0,354674.04,0,0,1,270114.08,0,86793.7,1,354674.0424027251,1.00000000677446,88810.69358304,323748.51
7,2016,sims,1,0,354674.04,0,0,1,350730.07,21870.5,167409.7,1,354674.0424027251,1.00000000677446,88810.69358304,323748.51
7,2016,ssebop,1,0,354674.04,0,0,1,410648.7,48121.8,227328.3,1,354674.0424027251,1.00000000677446,88810.69358304,323748.51
7,2017,disalexi,1,0,354674.04,0,0,1,242182.43,34582.2,0,1,354674.0424027251,1.00000000677446,144317.37707244,323748.51
7,2017,eemetric,1,0,354674.04,0,0,1,392669.56,95591.8,100808.3,1,354674.0424027251,1.00000000677446,144317.37707244,323748.51
7,2017,ensemble,1,0,354674.04,0,0,1,308773.19,53138.7,16911.9,1,354674.0424027251,1.00000000677446,144317.37707244,323748.51
7,2017,geesebal,1,0,354674.04,0,0,1,263834.57,56056.1,0,1,354674.0424027251,1.00000000677446,144317.37707244,323748.51
7,2017,ptjpl,1,0,354674.04,0,0,1,284922.07,32675.1,0,1,354674.0424027251,1.00000000677446,144317.37707244,323748.51
