UID,within_lema,within_buffer,area_m2
374617,FALSE,FALSE,609232.436702504
374619,FALSE,FALSE,544346.011635079
374624,FALSE,FALSE,218200.0373522879
374628,FALSE,FALSE,238369.17731506657
374629,TRUE,FALSE,161120.37590075657
374632,FALSE,FALSE,157374.8878384605
374633,FALSE,FALSE,305838.3888168931
374635,FALSE,FALSE,210729.0714694555
374638,FALSE,FALSE,31085.091359647922
374645,TRUE,FALSE,176476.4577384116
374653,FALSE,FALSE,29271.001002633537
374663,FALSE,FALSE,351756.9114575642
374669,FALSE,FALSE,32693.387233746238
374671,FALSE,FALSE,118691.68916790979
374673,FALSE,FALSE,199100.2660476244
374675,FALSE,FALSE,75328.54673067364
374679,FALSE,FALSE,168877.4721734533
374690,FALSE,FALSE,211531.79439501325
374692,FALSE,FALSE,306619.77215530095
374699,FALSE,FALSE,406193.82006256096
374704,FALSE,FALSE,60477.309100216255
374707,FALSE,FALSE,267180.8228177569
374708,FALSE,FALSE,630326.1522809975
374710,FALSE,FALSE,77793.25746023562
374711,FALSE,FALSE,35265.98397526541
374716,FALSE,FALSE,460535.4413546355
374718,FALSE,FALSE,30747.597627850068
374719,FALSE,FALSE,633850.0459244237
374730,FALSE,FALSE,495947.75467585307
374732,FALSE,FALSE,604568.755082516
374733,FALSE,FALSE,257109.74884677294
374735,FALSE,FALSE,234067.22821505112
374737,FALSE,TRUE,79994.66943157776
374738,FALSE,FALSE,98710.67296319979
374758,TRUE,FALSE,17724.614434947027
374761,FALSE,FALSE,326340.43048701994
374772,FALSE,FALSE,290659.0238471981
374773,FALSE,FALSE,847191.7942018266
374779,FALSE,FALSE,440172.26247296296
374783,FALSE,FALSE,145195.7146665107
374787,FALSE,FALSE,490452.25476485514
374788,FALSE,FALSE,423582.4376448053
374790,FALSE,FALSE,248556.15832253173
374792,FALSE,FALSE,24334.8346918647
374793,FALSE,FALSE,154431.71252096538
374805,FALSE,TRUE,201832.14669904672
374808,TRUE,FALSE,487849.2432079278
374809,FALSE,TRUE,554590.6436665358
374811,FALSE,FALSE,397972.41248600953
374816,FALSE,FALSE,50553.22849007789
374817,FALSE,TRUE,336867.90839811496
374819,FALSE,TRUE,117314.55393141229
374823,FALSE,FALSE,223661.52976991422
374824,FALSE,FALSE,38340.58558242768
374828,FALSE,FALSE,263722.8114109904
374829,FALSE,TRUE,28632.812131937593
374834,FALSE,FALSE,324515.8132332386
374837,TRUE,FALSE,126574.59068057686
374838,FALSE,TRUE,151373.58969472768
374850,FALSE,FALSE,306556.31831268815
374864,FALSE,TRUE,1721640.3830137998
374877,FALSE,TRUE,1242200.8540223404
374878,FALSE,FALSE,80764.50170390308
374879,FALSE,FALSE,368973.19034830865
374885,FALSE,FALSE,35411.90611992404
374891,FALSE,FALSE,151272.12737375498
374895,FALSE,TRUE,31134.71285603859
374898,FALSE,FALSE,536328.4497613609
374905,FALSE,FALSE,252678.8975632675
374907,FALSE,FALSE,326041.70260169264
374910,FALSE,FALSE,26738.035954345018
374915,FALSE,FALSE,61373.096616795985
374918,FALSE,FALSE,86679.15479869675
374921,FALSE,FALSE,36248.01696950942
374922,TRUE,FALSE,18692.1925097974
374923,FALSE,FALSE,518844.00361166475
374924,FALSE,FALSE,33650.35913930717
374925,FALSE,TRUE,136900.76598953456
374929,FALSE,FALSE,286660.995737683
374931,FALSE,FALSE,148241.29381824727
374944,FALSE,TRUE,325042.8291699693
374946,FALSE,FALSE,64532.216530032456
374949,FALSE,FALSE,331647.8082374707
374950,TRUE,FALSE,17394.74945649365
374964,FALSE,FALSE,64664.49533865554
374968,FALSE,FALSE,141257.4586348359
374971,FALSE,FALSE,17489.969826006913
374972,FALSE,FALSE,76870.63553008437
374976,FALSE,FALSE,46110.87748263101
374979,FALSE,FALSE,630458.070108803
374981,FALSE,TRUE,247971.87468134565
374982,FALSE,FALSE,430586.1225477577
374994,FALSE,FALSE,258501.2765942444
374995,FALSE,TRUE,33161.62961955136
374996,FALSE,FALSE,500535.2963027726
374998,FALSE,FALSE,13015.882104479708
374999,FALSE,FALSE,74854.65573475929
375000,FALSE,FALSE,240573.69666164182
375004,FALSE,FALSE,292049.2286469983
375014,FALSE,FALSE,205245.74365103806
375015,FALSE,FALSE,496006.8750481149
375016,FALSE,FALSE,35857.329148315825
375020,FALSE,FALSE,30926.892020924017
375029,FALSE,FALSE,555061.4491131939
375030,FALSE,FALSE,403377.0230484305
375042,TRUE,FALSE,6576.9952349024825
375043,FALSE,TRUE,318032.2803769377
375047,FALSE,FALSE,647972.2616770673
375048,FALSE,TRUE,33748.47067434678
375049,FALSE,FALSE,648520.6531188062
375052,FALSE,FALSE,650076.8487639803
375057,FALSE,FALSE,649436.4276570664
375060,FALSE,FALSE,484398.71163682546
375061,FALSE,FALSE,29838.004827959463
375063,FALSE,FALSE,38876.648184211634
375066,FALSE,FALSE,164069.84946824185
375071,FALSE,FALSE,642986.1657887772
375074,FALSE,TRUE,498368.4024298901
375075,FALSE,FALSE,50346.88872113475
375079,FALSE,FALSE,840736.316300842
375084,FALSE,FALSE,229228.04605158884
375100,FALSE,TRUE,249790.86962045217
375104,FALSE,FALSE,296059.14963470027
375105,FALSE,FALSE,317942.83974110615
375107,FALSE,FALSE,161894.76866087317
375113,FALSE,FALSE,31721.060683477495
375115,FALSE,FALSE,32826.976088250056
375116,FALSE,FALSE,279705.5174038551
375118,FALSE,FALSE,210696.7049106136
375125,FALSE,FALSE,262835.8292813245
375132,FALSE,FALSE,120603.15589300636
375136,FALSE,FALSE,170581.16440021805
375137,FALSE,FALSE,597068.3442669823
375142,FALSE,FALSE,124088.14146003197
375143,FALSE,FALSE,460010.8276852132
375147,FALSE,FALSE,16446.960491412552
375148,FALSE,FALSE,50705.876255731564
375150,FALSE,FALSE,43088.499974509294
375161,FALSE,FALSE,417718.4642359676
375164,FALSE,FALSE,26727.647110304795
375167,FALSE,FALSE,678055.2986243567
375171,FALSE,TRUE,314065.7347808182
375173,FALSE,FALSE,201020.77319857106
375179,FALSE,FALSE,35009.293431364
375184,FALSE,TRUE,27355.240835154254
375185,FALSE,TRUE,7879.111619072035
375186,FALSE,FALSE,34502.48702222388
375195,FALSE,FALSE,250586.7820255136
375196,FALSE,FALSE,240613.93342352216
375198,FALSE,TRUE,642829.3373059658
375203,FALSE,FALSE,36092.516032878775
375208,FALSE,FALSE,35370.87881502509
375213,FALSE,FALSE,554126.292567486
375214,FALSE,FALSE,456641.1025406569
375215,FALSE,FALSE,491885.7914567389
375218,FALSE,FALSE,208809.07642282732
375219,FALSE,FALSE,315359.98366975615
375221,FALSE,FALSE,32393.291498632636
375224,FALSE,FALSE,117820.78934702126
375225,FALSE,FALSE,442722.5358704005
375227,FALSE,FALSE,225081.86103786947
375228,FALSE,FALSE,277105.98832207284
375230,FALSE,FALSE,218692.51737824734
375242,FALSE,FALSE,247975.51721728966
375245,FALSE,FALSE,31190.590650404396
375247,FALSE,FALSE,485049.381776226
375248,FALSE,FALSE,463494.20794179523
375249,FALSE,FALSE,315399.1148690394
375251,FALSE,FALSE,641860.8568466669
375256,FALSE,FALSE,87955.81848742953
375259,FALSE,FALSE,161447.4040275067
375262,FALSE,FALSE,654124.9980071073
375281,TRUE,FALSE,62281.27178488491
375282,FALSE,FALSE,250899.90834244713
375283,FALSE,FALSE,52532.02596846223
375286,FALSE,TRUE,67887.05773820361
375288,FALSE,FALSE,588144.7255280446
375289,FALSE,FALSE,35848.54849875136
375295,TRUE,FALSE,162243.0866034273
375299,FALSE,TRUE,35198.59275470194
375300,FALSE,FALSE,130678.79382980522
375302,FALSE,FALSE,642904.3857826311
375308,FALSE,FALSE,285851.6211840138
375309,TRUE,FALSE,195080.0668415376
375316,FALSE,FALSE,237150.555614274
375318,FALSE,FALSE,14107.43024913501
375327,FALSE,FALSE,35474.457406148314
375329,FALSE,TRUE,216859.0001512753
375337,FALSE,FALSE,622350.7932220246
375351,FALSE,FALSE,178058.4601407922
375352,FALSE,TRUE,30566.61793423863
375354,FALSE,FALSE,510987.2275987342
375359,FALSE,TRUE,37407.267228389625
375360,FALSE,FALSE,33565.846896848176
375362,FALSE,FALSE,997287.6755289285
375368,FALSE,TRUE,37626.33773871255
375370,FALSE,FALSE,9130.937943205237
375371,FALSE,FALSE,1263533.9579542503
375374,FALSE,TRUE,426660.52287226915
375375,FALSE,FALSE,175224.56866314262
375380,FALSE,FALSE,14088.419466854073
375388,FALSE,TRUE,41946.23533748717
375393,TRUE,FALSE,100400.27238747478
375404,FALSE,TRUE,1576681.2664137846
375406,FALSE,TRUE,8470.52991137444
375411,FALSE,FALSE,430549.34239441715
375413,FALSE,FALSE,252203.0203109868
375414,FALSE,FALSE,241488.4173026311
375416,FALSE,FALSE,234125.50421953108
375418,TRUE,FALSE,158072.98574412335
375422,FALSE,FALSE,34350.727951958776
375424,FALSE,FALSE,613083.7604999661
375425,FALSE,FALSE,93369.88693705946
375429,FALSE,FALSE,479955.4880492316
375437,FALSE,FALSE,489905.42243398074
375440,FALSE,FALSE,144557.35463745776
375441,FALSE,TRUE,33620.357771384995
375453,FALSE,TRUE,619176.0925152109
375454,FALSE,FALSE,569636.0834959014
375455,FALSE,FALSE,484851.03421690315
375461,TRUE,FALSE,179006.22949285887
375465,FALSE,FALSE,226561.0315401312
375475,TRUE,FALSE,1022045.1689948961
375476,FALSE,FALSE,16457.52706818396
375481,FALSE,FALSE,302922.151778109
375482,FALSE,FALSE,64858.596649559215
375483,FALSE,FALSE,305055.2774223145
375493,FALSE,FALSE,616197.1980972727
375498,FALSE,FALSE,26525.403075370938
375503,FALSE,FALSE,334848.83039698424
375505,FALSE,TRUE,13037.781867703889
375506,FALSE,FALSE,484794.42359836027
375509,FALSE,FALSE,315935.25941610656
375513,FALSE,TRUE,9791.67188719823
375514,TRUE,FALSE,36363.285627087986
375520,FALSE,TRUE,35848.09130477882
375521,FALSE,FALSE,276640.1832299463
375526,FALSE,TRUE,167189.29162354395
375532,FALSE,FALSE,136500.78223496675
375535,FALSE,TRUE,503536.7966848405
375537,FALSE,FALSE,38311.813569501275
375539,FALSE,FALSE,19094.10184099013
375540,FALSE,FALSE,250454.71320686257
375547,FALSE,FALSE,548927.0106015019
375555,FALSE,FALSE,160159.01962343708
375556,FALSE,FALSE,501716.3563308567
375557,FALSE,TRUE,34998.70281690359
375558,FALSE,FALSE,132860.84351069294
375559,FALSE,FALSE,107691.24599930085
375562,FALSE,FALSE,458844.4628285505
375571,FALSE,FALSE,475752.3583621499
375574,FALSE,FALSE,302748.5916222874
375575,FALSE,FALSE,489893.1554934494
375576,TRUE,FALSE,37026.88417261552
375577,FALSE,FALSE,20166.738568885718
375579,FALSE,TRUE,628196.7568581821
375582,FALSE,FALSE,142301.93927560188
375585,FALSE,FALSE,304749.8524777796
375586,FALSE,FALSE,76280.34553613327
375587,FALSE,FALSE,21930.73522933945
375591,TRUE,FALSE,212772.54345884826
375592,FALSE,FALSE,90199.3726760344
375593,FALSE,FALSE,120738.64149121247
375600,FALSE,TRUE,8767.793492875528
375602,FALSE,FALSE,61260.56149522122
375606,FALSE,FALSE,169866.7068293984
375607,FALSE,FALSE,34962.059652298456
375611,FALSE,FALSE,36686.86014691554
375617,FALSE,FALSE,184158.02262692346
375620,FALSE,FALSE,616482.9971168858
375626,FALSE,FALSE,325753.23571349896
375629,FALSE,FALSE,398737.1045907623
375669,FALSE,FALSE,1302682.6348641943
375674,FALSE,FALSE,33936.79242550116
375675,FALSE,FALSE,196070.1573686255
375684,FALSE,FALSE,639129.4331016908
375686,FALSE,FALSE,154730.54155150242
375696,FALSE,FALSE,397927.8188222463
375699,FALSE,TRUE,257097.08593910246
375702,FALSE,TRUE,33782.138467773795
375705,FALSE,TRUE,61214.87549032335
375707,FALSE,TRUE,455841.26290119626
375717,FALSE,FALSE,122884.01978326013
375725,FALSE,FALSE,112074.51765284315
375726,FALSE,FALSE,287185.6597075351
375728,FALSE,FALSE,250905.91875228798
375733,FALSE,FALSE,31129.027327552438
375734,FALSE,FALSE,86834.45252908347
375736,FALSE,FALSE,646093.1959495172
375737,FALSE,FALSE,40145.23061462492
375738,FALSE,FALSE,31910.777751569753
375749,FALSE,FALSE,75592.5288447421
375751,FALSE,TRUE,83431.36703899968
375755,FALSE,FALSE,33394.24489198811
375758,FALSE,FALSE,33346.23210963828
375761,FALSE,FALSE,34880.603522625286
375768,FALSE,FALSE,245844.86734696617
375770,FALSE,FALSE,146613.81023552996
375771,FALSE,FALSE,332853.05268980097
375772,FALSE,FALSE,251804.26787827094
375779,FALSE,FALSE,12960.734565772582
375781,FALSE,FALSE,110522.29188743327
375782,FALSE,FALSE,33777.94109532237
375784,FALSE,FALSE,298551.670469488
375786,FALSE,FALSE,310165.18581540044
375787,FALSE,TRUE,232184.73055004282
375791,FALSE,FALSE,46081.21828815527
375793,FALSE,FALSE,7580.933195959136
375796,FALSE,FALSE,62608.64210357971
375799,TRUE,FALSE,15664.145446589682
375800,FALSE,FALSE,114241.80383924046
375804,FALSE,FALSE,305676.6435661332
375806,FALSE,FALSE,627246.019511434
375807,FALSE,FALSE,41326.48337884678
375808,FALSE,FALSE,1151888.3783640973
375814,FALSE,TRUE,37552.22337956354
375818,FALSE,TRUE,49500.52596087346
375820,FALSE,FALSE,13426.904381775763
375821,FALSE,FALSE,521605.2408332729
375829,FALSE,TRUE,28908.7116958946
375830,FALSE,FALSE,22762.021042233406
375832,FALSE,FALSE,7804.968065486988
375838,FALSE,FALSE,84843.61195266992
375840,FALSE,FALSE,508574.9700131677
375849,FALSE,TRUE,51993.3842549508
375851,FALSE,FALSE,522243.9660257526
375853,FALSE,FALSE,199845.286157209
375862,FALSE,FALSE,205387.6700926423
375865,FALSE,FALSE,477859.32957225526
375871,FALSE,TRUE,232669.85656603475
375872,FALSE,FALSE,331348.4043843746
375873,FALSE,FALSE,91891.28274355456
375881,FALSE,FALSE,463297.45278573595
375886,FALSE,FALSE,192989.68751361966
375898,FALSE,FALSE,9024.900805532001
375901,FALSE,TRUE,30544.655177652836
375902,FALSE,FALSE,8668.233309505187
375903,FALSE,FALSE,20517.697753045708
375906,FALSE,FALSE,30526.183098696172
375907,FALSE,TRUE,492274.0737593267
375908,FALSE,FALSE,156445.44093811885
375910,FALSE,TRUE,171673.91251080064
375912,FALSE,TRUE,485303.93567741476
375915,FALSE,TRUE,126044.95550534967
375916,FALSE,FALSE,167518.9043166095
375919,FALSE,FALSE,434866.0720820222
375920,FALSE,TRUE,35096.51530454401
375921,FALSE,FALSE,247131.2733461312
375928,FALSE,FALSE,179005.64761026693
375930,FALSE,FALSE,224565.02465270692
375933,FALSE,FALSE,385433.0441462472
375934,FALSE,FALSE,652718.3947597926
375935,FALSE,TRUE,66863.72078063425
375937,FALSE,FALSE,366852.41842803406
375947,FALSE,FALSE,106270.0687962696
375950,TRUE,FALSE,34762.4742237241
375956,FALSE,FALSE,169116.25568732712
375957,FALSE,FALSE,149960.1911996724
375963,FALSE,TRUE,36551.223538781516
375964,FALSE,TRUE,79086.8954696767
375969,FALSE,FALSE,628281.7802191041
375976,FALSE,FALSE,1016475.6009827252
375984,TRUE,FALSE,34631.58820672345
375988,FALSE,FALSE,308637.39366120845
375992,FALSE,TRUE,241204.254300002
375997,TRUE,FALSE,16519.944283560704
375998,TRUE,FALSE,71348.29071284086
376001,FALSE,FALSE,146476.98466868512
376002,FALSE,TRUE,238398.25481477426
376011,FALSE,FALSE,85531.28049042635
376014,FALSE,FALSE,602456.0722074046
376017,FALSE,FALSE,779375.8965390176
376018,FALSE,FALSE,18887.636000003666
376019,FALSE,FALSE,507848.57920136326
376021,FALSE,TRUE,173590.3057160594
376023,FALSE,FALSE,423427.64671429247
376024,FALSE,FALSE,651964.6761854687
376031,FALSE,FALSE,878053.3040153906
376032,FALSE,FALSE,384043.99878146173
376036,FALSE,FALSE,1185324.592971499
376040,FALSE,TRUE,663831.7323261444
376041,FALSE,FALSE,458398.13853655383
376044,FALSE,FALSE,36530.532642587554
376046,FALSE,FALSE,167536.53493787348
376049,FALSE,FALSE,639324.9342887327
376051,FALSE,FALSE,328757.47992314026
376053,FALSE,FALSE,596155.6230544841
376057,FALSE,FALSE,49293.76559265051
376062,FALSE,FALSE,516785.075277046
376063,FALSE,TRUE,836148.165599402
376064,FALSE,FALSE,32733.673278511502
376068,FALSE,TRUE,115991.22106729914
376069,FALSE,FALSE,325860.0457211854
376075,FALSE,FALSE,249287.2857609028
376078,FALSE,FALSE,34255.09276484093
376080,FALSE,TRUE,149583.6431616511
376085,FALSE,FALSE,79639.14452397823
376087,FALSE,TRUE,9412.632660684176
376091,FALSE,TRUE,63616.1243920679
376095,FALSE,FALSE,429164.9286310659
376098,FALSE,FALSE,640423.9680815767
376100,FALSE,FALSE,600310.230983323
376102,FALSE,TRUE,91147.56423200056
376108,FALSE,FALSE,143756.26453452534
376109,FALSE,FALSE,245989.94795662747
376113,FALSE,FALSE,161515.44323328603
376116,FALSE,TRUE,1210971.9830992313
376120,FALSE,FALSE,77448.21907896549
376124,FALSE,FALSE,497937.85610247776
376125,FALSE,FALSE,414999.69746935135
376129,FALSE,FALSE,4493.681217792611
376133,FALSE,FALSE,72620.29014853388
376135,FALSE,FALSE,440657.26168598235
376150,FALSE,FALSE,505792.12885838887
376153,FALSE,FALSE,481869.27942383365
376154,FALSE,TRUE,239230.9199132095
376156,FALSE,FALSE,104148.50754521554
376158,FALSE,TRUE,394728.8884525355
376160,FALSE,FALSE,63859.79543223418
376164,FALSE,FALSE,504960.92817665706
376166,FALSE,FALSE,1935060.400183343
376168,FALSE,FALSE,31366.920617580414
376170,FALSE,TRUE,214465.3788969498
376174,FALSE,FALSE,28974.395430527627
376187,FALSE,FALSE,97943.06457777321
376188,FALSE,FALSE,502145.9594262969
376192,TRUE,FALSE,37348.520477625076
376193,FALSE,FALSE,488555.4670099872
376201,FALSE,FALSE,647232.0546213817
376208,FALSE,FALSE,128689.79708423093
376209,FALSE,FALSE,301991.1822467088
376213,FALSE,FALSE,399973.8563897155
376214,FALSE,FALSE,418700.8156847749
376217,FALSE,FALSE,493940.9536975847
376218,FALSE,FALSE,147776.76583934313
376221,FALSE,FALSE,331189.31599741336
376224,TRUE,FALSE,488374.8846212346
376226,FALSE,FALSE,323148.108881409
376232,FALSE,FALSE,105164.76961509325
376242,FALSE,FALSE,42507.51239302661
376244,FALSE,FALSE,317277.90492399863
376247,FALSE,FALSE,711946.932724067
376249,FALSE,FALSE,33240.766032638494
376250,FALSE,FALSE,325070.432412548
376251,FALSE,FALSE,30744.896026021568
376252,FALSE,FALSE,46965.45961424429
376269,FALSE,FALSE,407808.2768036973
376275,FALSE,TRUE,36867.77014532266
376276,FALSE,FALSE,51689.586212359834
376278,FALSE,FALSE,8119.479956867988
376279,TRUE,FALSE,67864.90173597634
376288,FALSE,FALSE,646066.993668938
376289,FALSE,FALSE,11221.826801992953
376296,FALSE,FALSE,98723.43125089366
376299,FALSE,TRUE,37743.27224615408
376309,FALSE,FALSE,498375.4121926734
376311,FALSE,FALSE,14274.843766649254
376317,FALSE,FALSE,325844.3667059541
376318,FALSE,FALSE,333250.1081293076
376319,FALSE,FALSE,985005.4029465498
376322,FALSE,TRUE,253813.2239650688
376326,FALSE,FALSE,89312.39861681568
376329,FALSE,FALSE,208568.67097082408
376330,FALSE,FALSE,71897.18442240357
376333,FALSE,TRUE,240641.47028469061
376335,FALSE,FALSE,313031.8066576258
376338,FALSE,FALSE,30295.910203573294
376341,FALSE,FALSE,76334.13709461153
376343,FALSE,FALSE,634066.1557096048
376345,FALSE,TRUE,174718.77052756306
376346,FALSE,FALSE,482925.58472530544
376350,FALSE,FALSE,321529.8879811689
376351,FALSE,FALSE,208933.27140404657
376353,FALSE,FALSE,382267.61509066075
376354,FALSE,FALSE,435570.82431539346
376355,FALSE,FALSE,14815.940490026027
376357,FALSE,FALSE,211048.42320706882
376366,FALSE,FALSE,77931.10832120455
376367,FALSE,FALSE,51808.84097805328
376368,FALSE,FALSE,322841.5216518154
376371,FALSE,FALSE,30174.42290581204
376380,FALSE,FALSE,453970.5821365444
376382,FALSE,FALSE,50872.00149000762
376391,FALSE,FALSE,128087.73391924426
376392,FALSE,FALSE,313272.7919650357
376395,FALSE,FALSE,102298.44829809808
376402,FALSE,FALSE,70282.55841138866
376407,FALSE,FALSE,36558.137051412574
376409,FALSE,FALSE,160871.2968100682
376413,FALSE,FALSE,126514.59650422074
376415,FALSE,TRUE,35588.07767958332
376423,FALSE,FALSE,348254.3214509487
376424,FALSE,FALSE,133465.60588035127
376426,FALSE,FALSE,214884.55630905647
376427,FALSE,FALSE,509868.5918539234
376428,FALSE,FALSE,304534.6473117857
376433,FALSE,FALSE,215565.9096068591
376440,FALSE,FALSE,501511.98509929515
376448,FALSE,FALSE,237984.50621601543
376452,FALSE,FALSE,315537.65479757264
376455,FALSE,TRUE,33328.93299932778
376457,FALSE,FALSE,646079.8282798694
376458,FALSE,FALSE,376470.4012689311
376460,FALSE,FALSE,429171.5551181957
376465,FALSE,FALSE,356986.4537632966
376471,FALSE,FALSE,214833.8691502771
376473,FALSE,FALSE,21801.728071760386
376476,FALSE,FALSE,241506.6590643581
376477,FALSE,FALSE,10021.672255730024
376481,FALSE,TRUE,485357.9844938852
376491,FALSE,FALSE,288141.2156381742
376492,FALSE,FALSE,283123.09260810656
376507,FALSE,FALSE,326486.5142147066
376511,FALSE,TRUE,34397.41423037462
376513,FALSE,FALSE,34624.304006400285
376515,FALSE,FALSE,312811.2192480266
376516,FALSE,FALSE,30517.86603449844
376525,FALSE,FALSE,152949.79565691948
376531,FALSE,FALSE,37748.34278755868
376532,FALSE,FALSE,180311.0170741235
376533,FALSE,FALSE,619518.6359580415
376535,FALSE,FALSE,41856.47131105955
376537,FALSE,TRUE,941816.3946871832
376549,TRUE,FALSE,34530.21011542632
376554,FALSE,TRUE,624870.308502688
376555,FALSE,FALSE,255788.49877788173
376559,FALSE,TRUE,958508.1220921911
376560,FALSE,FALSE,241225.28942670743
376564,FALSE,FALSE,314971.5900193006
376565,FALSE,FALSE,249741.39435665405
376567,FALSE,TRUE,507642.401101958
376572,FALSE,FALSE,1267574.5595446853
376580,FALSE,FALSE,33844.61018576613
376583,TRUE,FALSE,213925.5965401543
376587,FALSE,FALSE,210676.37936897145
376591,FALSE,FALSE,82474.2812010321
376598,FALSE,FALSE,322944.82220359147
376600,FALSE,TRUE,177020.09889434464
376602,FALSE,FALSE,302781.9796246346
376604,FALSE,FALSE,647070.0198309058
376611,TRUE,FALSE,118374.0350395249
376613,FALSE,FALSE,159157.62050587125
376614,FALSE,FALSE,20571.80270108464
376619,FALSE,FALSE,1266022.3143173037
376622,FALSE,FALSE,649171.4808720294
376624,FALSE,FALSE,34583.36033935845
376625,FALSE,FALSE,92238.6811583098
376627,FALSE,FALSE,498276.33089953853
376633,FALSE,FALSE,239613.22193562053
376640,TRUE,FALSE,485720.12905971473
376642,FALSE,FALSE,31440.969829994254
376646,FALSE,FALSE,590335.1077994101
376655,FALSE,FALSE,500504.3247364375
376660,FALSE,FALSE,11648.581447743723
376662,FALSE,FALSE,241668.80718822015
376668,TRUE,FALSE,34431.50214899983
376673,FALSE,FALSE,31661.289056878537
376674,FALSE,TRUE,111424.2877269648
376681,FALSE,FALSE,16682.488160586276
376682,FALSE,FALSE,465168.5265102666
376685,FALSE,TRUE,13714.55934182275
376686,FALSE,FALSE,75533.85486718232
376691,FALSE,FALSE,236707.73766676686
376692,FALSE,FALSE,701795.1470325977
376693,FALSE,FALSE,672511.4496213646
376707,FALSE,FALSE,34696.05722036259
376708,TRUE,FALSE,35859.94077852246
376710,FALSE,FALSE,27922.567401264794
376712,FALSE,FALSE,89005.99865211023
376714,FALSE,FALSE,152837.79907587008
376716,FALSE,FALSE,6253.692922186106
376718,FALSE,FALSE,32548.223185395822
376724,FALSE,FALSE,79780.3463367396
376733,FALSE,FALSE,102868.50508905575
376736,FALSE,FALSE,239039.55093249585
376738,FALSE,TRUE,166345.33429374127
376741,FALSE,TRUE,267346.5978867216
376742,FALSE,FALSE,56239.384872072376
376744,FALSE,FALSE,58615.422886885935
376745,FALSE,FALSE,30660.13151075039
376747,FALSE,FALSE,212606.53682224452
376749,FALSE,FALSE,460159.01596730156
376753,FALSE,FALSE,512409.82915297145
376762,FALSE,FALSE,601823.877543889
376766,FALSE,FALSE,287022.89455752936
376772,FALSE,FALSE,160727.77949029673
376775,FALSE,FALSE,498123.1487390282
376779,FALSE,FALSE,496961.0243948117
376783,TRUE,FALSE,42268.29984179989
376785,FALSE,FALSE,92136.31370923088
376787,FALSE,FALSE,121933.49328438938
376790,FALSE,FALSE,491773.78703475
376799,TRUE,FALSE,9076.06333131902
376801,FALSE,TRUE,713673.5683771278
376802,FALSE,FALSE,233589.47918099537
376806,FALSE,TRUE,504163.0468741862
376809,FALSE,TRUE,31440.51980178058
376811,FALSE,FALSE,245570.0595435351
376812,FALSE,FALSE,371858.48881626874
376816,FALSE,FALSE,567456.3407910746
376825,FALSE,FALSE,129529.38668836378
376837,FALSE,FALSE,60512.144226303324
376841,FALSE,FALSE,70981.31896726601
376844,FALSE,FALSE,32000.16820510663
376847,FALSE,FALSE,904209.7947417758
376850,FALSE,FALSE,64104.08683140925
376851,FALSE,TRUE,185412.91616627434
376853,FALSE,FALSE,299087.35629314894
376856,FALSE,FALSE,463004.40998710925
376861,FALSE,FALSE,640538.9099801248
376866,FALSE,FALSE,256611.513475616
376872,FALSE,FALSE,110588.46388495155
376875,TRUE,FALSE,437373.524441788
376876,FALSE,FALSE,132024.60251322627
376878,FALSE,FALSE,84837.07322755142
376879,FALSE,TRUE,127822.30474730732
376880,FALSE,FALSE,22117.635425872126
376881,FALSE,FALSE,107133.85623122007
376884,FALSE,TRUE,462015.77659671707
376885,FALSE,TRUE,37339.82615827676
376891,FALSE,FALSE,501631.12310681026
376893,FALSE,FALSE,387736.88147661276
376896,FALSE,FALSE,287667.53159288527
376897,FALSE,FALSE,657453.597328892
376900,FALSE,FALSE,34511.41361859805
376908,FALSE,FALSE,484348.0585534498
376910,FALSE,TRUE,246988.91649508476
376911,FALSE,FALSE,138058.4841839549
376915,FALSE,FALSE,198387.92294511758
376916,TRUE,FALSE,225772.95929661626
376926,FALSE,FALSE,320889.7131675647
376928,FALSE,FALSE,239367.21405792818
376931,FALSE,FALSE,361627.76310836035
376935,FALSE,TRUE,24894.345628178562
376940,FALSE,FALSE,521761.41195661505
376953,FALSE,FALSE,28306.824521675582
376956,FALSE,TRUE,64373.16228122293
376957,FALSE,FALSE,110723.24666802585
376958,FALSE,FALSE,30595.649598892778
376960,FALSE,FALSE,84265.29262951948
376962,FALSE,FALSE,153185.9164747391
376966,FALSE,TRUE,222979.24616858189
376967,FALSE,FALSE,634578.5989528794
376969,FALSE,FALSE,506441.5342002064
376987,FALSE,TRUE,228755.45100831892
376989,FALSE,FALSE,49084.500223828014
376991,FALSE,FALSE,31385.574920531362
376995,TRUE,FALSE,378176.21599851805
376997,FALSE,FALSE,633285.0894094915
377001,FALSE,FALSE,167128.05093182623
377003,TRUE,FALSE,34705.54893160309
377005,FALSE,FALSE,495842.9294766233
377008,FALSE,FALSE,51956.58418702008
377010,FALSE,FALSE,22434.76821191795
377012,FALSE,FALSE,155238.16370960698
377021,TRUE,FALSE,270934.4313935586
377022,FALSE,FALSE,407644.6011396381
377028,TRUE,FALSE,311795.2571726216
377029,FALSE,FALSE,598358.5418920815
377031,FALSE,FALSE,7343.078577573877
377033,FALSE,FALSE,158245.59671656182
377042,FALSE,TRUE,329752.0671871621
377043,FALSE,FALSE,498476.56432985293
377044,FALSE,FALSE,998422.6232500002
377045,FALSE,FALSE,154458.26697635825
377052,FALSE,FALSE,318340.44116052706
