UID,Year,precip_mm,ETr_mm,ETo_mm
569269,2018,655.3,1594.8,1161.4
569269,2019,565.9,1535.2,1122.8999999999999
569269,2020,359.2,1753.2,1247
569269,2021,445.2,1667.8,1202
569270,2016,436.26,1644.5,1190.91
569270,2017,708.15,1580.47,1148.64
569270,2018,653.76,1595.12,1161.56
569270,2019,565.67,1535.46,1123.17
569270,2020,359.25,1753.11,1246.97
569270,2021,446.26,1667.74,1202.1
569272,2016,455.03000000000003,1649.45,1193.8600000000001
569272,2017,726.1,1584.2,1150.8
569272,2018,631.6999999999999,1597.8,1162.9
569272,2019,562.2,1537.6999999999998,1125.7
569272,2020,360.3,1752.4,1246.7
569272,2021,461,1667.4,1203
569275,2016,455.03000000000003,1649.45,1193.8600000000001
569275,2017,726.1,1584.2,1150.8
569275,2018,631.6999999999999,1597.8,1162.9
569275,2019,562.2,1537.6999999999998,1125.7
569275,2020,360.3,1752.4,1246.7
569275,2021,461,1667.4,1203
569276,2016,455.03000000000003,1649.45,1193.8600000000001
569276,2017,726.1,1584.2,1150.8
569276,2018,631.6999999999999,1597.8,1162.9
569276,2019,562.2,1537.6999999999998,1125.7
569276,2020,360.3,1752.4,1246.7
569276,2021,461,1667.4,1203
569277,2016,455.03000000000003,1649.45,1193.8600000000001
569277,2017,726.1,1584.2,1150.8
569277,2018,631.6999999999999,1597.8,1162.9
569277,2019,562.2,1537.6999999999998,1125.7
569277,2020,360.3,1752.4,1246.7
569277,2021,461,1667.4,1203
569279,2016,438.69,1656.82,1197.11
569279,2017,697.4,1586.9,1151.6
569279,2018,621.5,1596.7,1161.6
569279,2019,576.6,1536.6,1123.4
569279,2020,330.8,1754.9,1246.7
569279,2021,461.3,1665.6,1200.2
569280,2016,438.69,1656.82,1197.11
569280,2017,697.4,1586.9,1151.6
569280,2018,621.5,1596.7,1161.6
569280,2019,576.6,1536.6,1123.4
569280,2020,330.8,1754.9,1246.7
569280,2021,461.3,1665.6,1200.2
569281,2016,438.69,1656.82,1197.11
569281,2017,697.4,1586.9,1151.6
569281,2018,621.5,1596.7,1161.6
569281,2019,576.6,1536.6,1123.4
569281,2020,330.8,1754.9,1246.7
569281,2021,461.3,1665.6,1200.2
569283,2016,438.69,1656.82,1197.11
569283,2017,697.4,1586.9,1151.6
569283,2018,621.5,1596.7,1161.6
569283,2019,576.6,1536.6,1123.4
569283,2020,330.8,1754.9,1246.7
569283,2021,461.3,1665.6,1200.2
569284,2016,438.69,1656.82,1197.11
569284,2017,697.4,1586.9,1151.6
569284,2018,621.5,1596.7,1161.6
569284,2019,576.6,1536.6,1123.4
569284,2020,330.8,1754.9,1246.7
569284,2021,461.3,1665.6,1200.2
569285,2016,449.11,1652.09,1195.06
569285,2017,715.6800000000001,1585.09,1151.08
569285,2018,628.05,1597.35,1162.39
569285,2019,567.44,1537.27,1124.78
569285,2020,349.54,1753.33,1246.67
569285,2021,461.09000000000003,1666.76,1201.93
569286,2016,438.69,1656.82,1197.11
569286,2017,697.4,1586.9,1151.6
569286,2018,621.5,1596.7,1161.6
569286,2019,576.6,1536.6,1123.4
569286,2020,330.8,1754.9,1246.7
569286,2021,461.3,1665.6,1200.2
569287,2016,441.78000000000003,1660.47,1199.19
569287,2017,695.0699999999999,1589.78,1153.36
569287,2018,616.41,1597.82,1161.36
569287,2019,584.81,1541.4,1127.08
569287,2020,319.6,1756.5800000000002,1246.62
569287,2021,455.43,1664.8,1199.96
569288,2016,458.51,1650.6399999999999,1194.52
569288,2017,712.1,1586,1152.3
569288,2018,602.6,1592.1,1159.5
569288,2019,570,1537.1,1125.5
569288,2020,336.90000000000003,1749,1243.3
569288,2021,473.59999999999997,1664.8,1201
569289,2016,457.84999999999997,1650.79,1194.53
569289,2017,713.03,1585.8600000000001,1152.15
569289,2018,605.71,1592.77,1159.85
569289,2019,569.6,1537.16,1125.52
569289,2020,338.81,1749.3899999999999,1243.66
569289,2021,472.03,1665.03,1201.2
569291,2016,442.48,1661.31,1199.66
569291,2017,694.5,1590.5,1153.8
569291,2018,615.2,1598.1,1161.3
569291,2019,586.6,1542.6,1128
569291,2020,317.1,1757,1246.6
569291,2021,454.09999999999997,1664.6000000000001,1199.9
569292,2016,458.51,1650.6399999999999,1194.52
569292,2017,712.1,1586,1152.3
569292,2018,602.6,1592.1,1159.5
569292,2019,570,1537.1,1125.5
569292,2020,336.90000000000003,1749,1243.3
569292,2021,473.59999999999997,1664.8,1201
569293,2016,455.03000000000003,1649.45,1193.8600000000001
569293,2017,726.1,1584.2,1150.8
569293,2018,631.6999999999999,1597.8,1162.9
569293,2019,562.2,1537.6999999999998,1125.7
569293,2020,360.3,1752.4,1246.7
569293,2021,461,1667.4,1203
569294,2016,455.26,1649.52,1193.98
569294,2017,725.22,1584.34,1150.95
569294,2018,629.9,1597.29,1162.56
569294,2019,562.7,1537.63,1125.68
569294,2020,358.84,1752.07,1246.3700000000001
569294,2021,461.81,1667.13,1202.8
569295,2016,442.48,1661.31,1199.66
569295,2017,694.5,1590.5,1153.8
569295,2018,615.2,1598.1,1161.3
569295,2019,586.6,1542.6,1128
569295,2020,317.1,1757,1246.6
569295,2021,454.09999999999997,1664.6000000000001,1199.9
569297,2016,444.52,1659.97,1198.97
569297,2017,696.75,1589.92,1153.6
569297,2018,613.57,1597.28,1161.05
569297,2019,584.45,1541.91,1127.74
569297,2020,319.68,1755.96,1246.1899999999998
569297,2021,456.63,1664.61,1200.03
569298,2016,442.48,1661.31,1199.66
569298,2017,694.5,1590.5,1153.8
569298,2018,615.2,1598.1,1161.3
569298,2019,586.6,1542.6,1128
569298,2020,317.1,1757,1246.6
569298,2021,454.09999999999997,1664.6000000000001,1199.9
569299,2016,458.51,1650.6399999999999,1194.52
569299,2017,712.1,1586,1152.3
569299,2018,602.6,1592.1,1159.5
569299,2019,570,1537.1,1125.5
569299,2020,336.90000000000003,1749,1243.3
569299,2021,473.59999999999997,1664.8,1201
569300,2016,458.51,1650.6399999999999,1194.52
569300,2017,712.1,1586,1152.3
569300,2018,602.6,1592.1,1159.5
569300,2019,570,1537.1,1125.5
569300,2020,336.90000000000003,1749,1243.3
569300,2021,473.59999999999997,1664.8,1201
569301,2016,458.51,1650.6399999999999,1194.52
569301,2017,712.1,1586,1152.3
569301,2018,602.6,1592.1,1159.5
569301,2019,570,1537.1,1125.5
569301,2020,336.90000000000003,1749,1243.3
569301,2021,473.59999999999997,1664.8,1201
569302,2016,458.51,1650.6399999999999,1194.52
569302,2017,712.1,1586,1152.3
569302,2018,602.6,1592.1,1159.5
569302,2019,570,1537.1,1125.5
569302,2020,336.90000000000003,1749,1243.3
569302,2021,473.59999999999997,1664.8,1201
569303,2016,442.48,1661.31,1199.66
569303,2017,694.5,1590.5,1153.8
569303,2018,615.2,1598.1,1161.3
569303,2019,586.6,1542.6,1128
569303,2020,317.1,1757,1246.6
569303,2021,454.09999999999997,1664.6000000000001,1199.9
569304,2016,469.7,1677.25,1208
569304,2017,674.2,1601.9,1158.4
569304,2018,601,1603.8999999999999,1163.9
569304,2019,601.5,1551.4,1130.9
569304,2020,276.1,1767.8,1252.1
569304,2021,415.2,1671.2,1202.4
569305,2016,469.7,1677.25,1208
569305,2017,674.2,1601.9,1158.4
569305,2018,601,1603.8999999999999,1163.9
569305,2019,601.5,1551.4,1130.9
569305,2020,276.1,1767.8,1252.1
569305,2021,415.2,1671.2,1202.4
569306,2016,442.48,1661.31,1199.66
569306,2017,694.5,1590.5,1153.8
569306,2018,615.2,1598.1,1161.3
569306,2019,586.6,1542.6,1128
569306,2020,317.1,1757,1246.6
569306,2021,454.09999999999997,1664.6000000000001,1199.9
569307,2016,444.17,1663.92,1201.22
569307,2017,680,1592.5,1155
569307,2018,626.3,1596.9,1161.1
569307,2019,598.5,1545.9,1128.6
569307,2020,308.8,1755.3999999999999,1246.1
569307,2021,441.1,1664.6,1199.1
569308,2016,444.17,1663.92,1201.22
569308,2017,680,1592.5,1155
569308,2018,626.3,1596.9,1161.1
569308,2019,598.5,1545.9,1128.6
569308,2020,308.8,1755.3999999999999,1246.1
569308,2021,441.1,1664.6,1199.1
569309,2016,444.17,1663.92,1201.22
569309,2017,680,1592.5,1155
569309,2018,626.3,1596.9,1161.1
569309,2019,598.5,1545.9,1128.6
569309,2020,308.8,1755.3999999999999,1246.1
569309,2021,441.1,1664.6,1199.1
569310,2016,444.17,1663.92,1201.22
569310,2017,680,1592.5,1155
569310,2018,626.3,1596.9,1161.1
569310,2019,598.5,1545.9,1128.6
569310,2020,308.8,1755.3999999999999,1246.1
569310,2021,441.1,1664.6,1199.1
569312,2016,444.17,1663.92,1201.22
569312,2017,680,1592.5,1155
569312,2018,626.3,1596.9,1161.1
569312,2019,598.5,1545.9,1128.6
569312,2020,308.8,1755.3999999999999,1246.1
569312,2021,441.1,1664.6,1199.1
569313,2016,444.17,1663.92,1201.22
569313,2017,680,1592.5,1155
569313,2018,626.3,1596.9,1161.1
569313,2019,598.5,1545.9,1128.6
569313,2020,308.8,1755.3999999999999,1246.1
569313,2021,441.1,1664.6,1199.1
569314,2016,444.17,1663.92,1201.22
569314,2017,680,1592.5,1155
569314,2018,626.3,1596.9,1161.1
569314,2019,598.5,1545.9,1128.6
569314,2020,308.8,1755.3999999999999,1246.1
569314,2021,441.1,1664.6,1199.1
569315,2016,444.17,1663.92,1201.22
569315,2017,680,1592.5,1155
569315,2018,626.3,1596.9,1161.1
569315,2019,598.5,1545.9,1128.6
569315,2020,308.8,1755.3999999999999,1246.1
569315,2021,441.1,1664.6,1199.1
569316,2016,444.17,1663.92,1201.22
569316,2017,680,1592.5,1155
569316,2018,626.3,1596.9,1161.1
569316,2019,598.5,1545.9,1128.6
569316,2020,308.8,1755.3999999999999,1246.1
569316,2021,441.1,1664.6,1199.1
569317,2016,442.48,1661.31,1199.66
569317,2017,694.5,1590.5,1153.8
569317,2018,615.2,1598.1,1161.3
569317,2019,586.6,1542.6,1128
569317,2020,317.1,1757,1246.6
569317,2021,454.09999999999997,1664.6000000000001,1199.9
569318,2016,447.61,1658.46,1198.5
569318,2017,687.83,1590.09,1153.86
569318,2018,610.09,1594.17,1159.76
569318,2019,583.84,1542.41,1127.67
569318,2020,316.49,1752.23,1244.61
569318,2021,453.28000000000003,1663.95,1199.49
569319,2016,444.17,1663.92,1201.22
569319,2017,680,1592.5,1155
569319,2018,626.3,1596.9,1161.1
569319,2019,598.5,1545.9,1128.6
569319,2020,308.8,1755.3999999999999,1246.1
569319,2021,441.1,1664.6,1199.1
569320,2016,446.99,1658.01,1198.38
569320,2017,681.44,1590.21,1153.83
569320,2018,604.61,1592.73,1158.97
569320,2019,581.7,1542.77,1127.91
569320,2020,312.93,1750.83,1243.95
569320,2021,451.38,1663.25,1199.07
569321,2016,449.3,1653.02,1195.78
569321,2017,682.6999999999999,1588.2,1152.8
569321,2018,586.2,1589,1157
569321,2019,567.4,1539.8,1127.2
569321,2020,316.5,1746.7,1241.8999999999999
569321,2021,460.1,1662,1199
569322,2016,458.51,1650.6399999999999,1194.52
569322,2017,712.1,1586,1152.3
569322,2018,602.6,1592.1,1159.5
569322,2019,570,1537.1,1125.5
569322,2020,336.90000000000003,1749,1243.3
569322,2021,473.59999999999997,1664.8,1201
569323,2016,458.51,1650.6399999999999,1194.52
569323,2017,712.1,1586,1152.3
569323,2018,602.6,1592.1,1159.5
569323,2019,570,1537.1,1125.5
569323,2020,336.90000000000003,1749,1243.3
569323,2021,473.59999999999997,1664.8,1201
569324,2016,449.3,1653.02,1195.78
569324,2017,682.6999999999999,1588.2,1152.8
569324,2018,586.2,1589,1157
569324,2019,567.4,1539.8,1127.2
569324,2020,316.5,1746.7,1241.8999999999999
569324,2021,460.1,1662,1199
569325,2016,446.84,1667.6200000000001,1203.63
569325,2017,653.7,1596.5,1157.7
569325,2018,621.7,1597.8,1160.8999999999999
569325,2019,614.9,1555.5,1136
569325,2020,308.2,1759.5,1249.1
569325,2021,436.6,1668.8999999999999,1201.5
569326,2016,446.47,1666.94,1203.31
569326,2017,657.45,1596,1157.41
569326,2018,622.38,1597.6200000000001,1160.92
569326,2019,612.5400000000001,1554.3500000000001,1135.19
569326,2020,308.27,1758.99,1248.79
569326,2021,437.29,1668.41,1201.26
569327,2016,446.84,1667.6200000000001,1203.63
569327,2017,653.7,1596.5,1157.7
569327,2018,621.7,1597.8,1160.8999999999999
569327,2019,614.9,1555.5,1136
569327,2020,308.2,1759.5,1249.1
569327,2021,436.6,1668.8999999999999,1201.5
569328,2016,444.17,1663.92,1201.22
569328,2017,680,1592.5,1155
569328,2018,626.3,1596.9,1161.1
569328,2019,598.5,1545.9,1128.6
569328,2020,308.8,1755.3999999999999,1246.1
569328,2021,441.1,1664.6,1199.1
569329,2016,446.84,1667.6200000000001,1203.63
569329,2017,653.7,1596.5,1157.7
569329,2018,621.7,1597.8,1160.8999999999999
569329,2019,614.9,1555.5,1136
569329,2020,308.2,1759.5,1249.1
569329,2021,436.6,1668.8999999999999,1201.5
569330,2016,446.84,1667.6200000000001,1203.63
569330,2017,653.7,1596.5,1157.7
569330,2018,621.7,1597.8,1160.8999999999999
569330,2019,614.9,1555.5,1136
569330,2020,308.2,1759.5,1249.1
569330,2021,436.6,1668.8999999999999,1201.5
569331,2016,446.84,1667.6200000000001,1203.63
569331,2017,653.7,1596.5,1157.7
569331,2018,621.7,1597.8,1160.8999999999999
569331,2019,614.9,1555.5,1136
569331,2020,308.2,1759.5,1249.1
569331,2021,436.6,1668.8999999999999,1201.5
569332,2016,446.84,1667.6200000000001,1203.63
569332,2017,653.7,1596.5,1157.7
569332,2018,621.7,1597.8,1160.8999999999999
569332,2019,614.9,1555.5,1136
569332,2020,308.2,1759.5,1249.1
569332,2021,436.6,1668.8999999999999,1201.5
569333,2016,444.17,1663.92,1201.22
569333,2017,680,1592.5,1155
569333,2018,626.3,1596.9,1161.1
569333,2019,598.5,1545.9,1128.6
569333,2020,308.8,1755.3999999999999,1246.1
569333,2021,441.1,1664.6,1199.1
569334,2016,447.40000000000003,1657.22,1197.91
569334,2017,681.69,1589.88,1153.68
569334,2018,601.4,1592.05,1158.6399999999999
569334,2019,579.21,1542.23,1127.76
569334,2020,313.59,1750.14,1243.57
569334,2021,452.93,1663.0500000000002,1199.04
569335,2016,444.17,1663.92,1201.22
569335,2017,680,1592.5,1155
569335,2018,626.3,1596.9,1161.1
569335,2019,598.5,1545.9,1128.6
569335,2020,308.8,1755.3999999999999,1246.1
569335,2021,441.1,1664.6,1199.1
569336,2016,449.3,1653.02,1195.78
569336,2017,682.6999999999999,1588.2,1152.8
569336,2018,586.2,1589,1157
569336,2019,567.4,1539.8,1127.2
569336,2020,316.5,1746.7,1241.8999999999999
569336,2021,460.1,1662,1199
569337,2016,437.66,1656.14,1197.78
569337,2017,647.5,1591,1154.6
569337,2018,580.4,1591.5,1158.6
569337,2019,581.1,1545.2,1129.2
569337,2020,311.8,1748.4,1243.3
569337,2021,454.9,1664,1198.9
569338,2016,449.3,1653.02,1195.78
569338,2017,682.6999999999999,1588.2,1152.8
569338,2018,586.2,1589,1157
569338,2019,567.4,1539.8,1127.2
569338,2020,316.5,1746.7,1241.8999999999999
569338,2021,460.1,1662,1199
569339,2016,446.84,1667.6200000000001,1203.63
569339,2017,653.7,1596.5,1157.7
569339,2018,621.7,1597.8,1160.8999999999999
569339,2019,614.9,1555.5,1136
569339,2020,308.2,1759.5,1249.1
569339,2021,436.6,1668.8999999999999,1201.5
569340,2016,446.84,1667.6200000000001,1203.63
569340,2017,653.7,1596.5,1157.7
569340,2018,621.7,1597.8,1160.8999999999999
569340,2019,614.9,1555.5,1136
569340,2020,308.2,1759.5,1249.1
569340,2021,436.6,1668.8999999999999,1201.5
569341,2016,437.66,1656.14,1197.78
569341,2017,647.5,1591,1154.6
569341,2018,580.4,1591.5,1158.6
569341,2019,581.1,1545.2,1129.2
569341,2020,311.8,1748.4,1243.3
569341,2021,454.9,1664,1198.9
569342,2016,437.66,1656.14,1197.78
569342,2017,647.5,1591,1154.6
569342,2018,580.4,1591.5,1158.6
569342,2019,581.1,1545.2,1129.2
569342,2020,311.8,1748.4,1243.3
569342,2021,454.9,1664,1198.9
569343,2016,437.66,1656.14,1197.78
569343,2017,647.5,1591,1154.6
569343,2018,580.4,1591.5,1158.6
569343,2019,581.1,1545.2,1129.2
569343,2020,311.8,1748.4,1243.3
569343,2021,454.9,1664,1198.9
569344,2016,475.67,1678.29,1208.93
569344,2017,664.5,1601,1157.8999999999999
569344,2018,607.8,1600.2,1161.7
569344,2019,627.9,1564.9,1139.7
569344,2020,288.8,1768.7,1252.9
569344,2021,411.79999999999995,1672.8,1203.5
569345,2016,475.67,1678.29,1208.93
569345,2017,664.5,1601,1157.8999999999999
569345,2018,607.8,1600.2,1161.7
569345,2019,627.9,1564.9,1139.7
569345,2020,288.8,1768.7,1252.9
569345,2021,411.79999999999995,1672.8,1203.5
569346,2016,456.12,1671.06,1205.3600000000001
569346,2017,657.16,1597.85,1157.76
569346,2018,617.24,1598.52,1161.1399999999999
569346,2019,619.0699999999999,1558.32,1137.11
569346,2020,302,1762.31,1250.25
569346,2021,428.64,1670.05,1202.1
569347,2016,446.84,1667.6200000000001,1203.63
569347,2017,653.7,1596.5,1157.7
569347,2018,621.7,1597.8,1160.8999999999999
569347,2019,614.9,1555.5,1136
569347,2020,308.2,1759.5,1249.1
569347,2021,436.6,1668.8999999999999,1201.5
569348,2016,459.09,1672.27,1205.93
569348,2017,658.28,1598.3,1157.78
569348,2018,615.81,1598.76,1161.22
569348,2019,620.41,1559.26,1137.48
569348,2020,299.96,1763.23,1250.63
569348,2021,426.02,1670.4399999999998,1202.3
569349,2016,447.26,1667.75,1203.66
569349,2017,653.84,1596.5,1157.7
569349,2018,621.51,1597.8,1160.8999999999999
569349,2019,615.07,1555.5,1136
569349,2020,307.92,1759.53,1249.1
569349,2021,436.26,1668.8999999999999,1201.5
569350,2016,475.67,1678.29,1208.93
569350,2017,664.5,1601,1157.8999999999999
569350,2018,607.8,1600.2,1161.7
569350,2019,627.9,1564.9,1139.7
569350,2020,288.8,1768.7,1252.9
569350,2021,411.79999999999995,1672.8,1203.5
569352,2016,446.84,1667.6200000000001,1203.63
569352,2017,653.7,1596.5,1157.7
569352,2018,621.7,1597.8,1160.8999999999999
569352,2019,614.9,1555.5,1136
569352,2020,308.2,1759.5,1249.1
569352,2021,436.6,1668.8999999999999,1201.5
569357,2016,447.68,1667.56,1203.63
569357,2017,650.73,1596.98,1157.95
569357,2018,620.75,1597.34,1160.78
569357,2019,615.76,1556.49,1136.59
569357,2020,308.41999999999996,1759.5,1249.03
569357,2021,436.34,1669.1499999999999,1201.78
569361,2016,437.66,1656.14,1197.78
569361,2017,647.5,1591,1154.6
569361,2018,580.4,1591.5,1158.6
569361,2019,581.1,1545.2,1129.2
569361,2020,311.8,1748.4,1243.3
569361,2021,454.9,1664,1198.9
569362,2016,439.28,1654.75,1197.08
569362,2017,628.67,1590.8799999999999,1154.6
569362,2018,588.46,1588.92,1156.92
569362,2019,600.31,1543.88,1128.84
569362,2020,318.84000000000003,1745.7,1241.8
569362,2021,456.28,1662.68,1198.42
569363,2016,473.71,1673.54,1206.5
569363,2017,637.1,1602.4,1160.3
569363,2018,608.1,1595.5,1159
569363,2019,625.4,1582.9,1150.7
569363,2020,299.59999999999997,1767.6,1253.4
569363,2021,411.2,1673.6,1203.8
569364,2016,473.71,1673.54,1206.5
569364,2017,637.1,1602.4,1160.3
569364,2018,608.1,1595.5,1159
569364,2019,625.4,1582.9,1150.7
569364,2020,299.59999999999997,1767.6,1253.4
569364,2021,411.2,1673.6,1203.8
569366,2016,467.85,1671.44,1205.65
569366,2017,632.35,1602.08,1160.27
569366,2018,609.12,1594.79,1159.21
569366,2019,624.84,1577.54,1148.06
569366,2020,303.06,1765.1,1251.9
569366,2021,418.40999999999997,1672.95,1203.95
569367,2016,440.34,1653.93,1196.67
569367,2017,616.3,1590.8,1154.6
569367,2018,593.8,1587.2,1155.8
569367,2019,613,1543,1128.6
569367,2020,323.5,1743.9,1240.8
569367,2021,457.2,1661.8,1198.1
569369,2016,440.34,1653.93,1196.67
569369,2017,616.3,1590.8,1154.6
569369,2018,593.8,1587.2,1155.8
569369,2019,613,1543,1128.6
569369,2020,323.5,1743.9,1240.8
569369,2021,457.2,1661.8,1198.1
569370,2016,440.34,1653.93,1196.67
569370,2017,616.3,1590.8,1154.6
569370,2018,593.8,1587.2,1155.8
569370,2019,613,1543,1128.6
569370,2020,323.5,1743.9,1240.8
569370,2021,457.2,1661.8,1198.1
569371,2016,440.34,1653.93,1196.67
569371,2017,616.3,1590.8,1154.6
569371,2018,593.8,1587.2,1155.8
569371,2019,613,1543,1128.6
569371,2020,323.5,1743.9,1240.8
569371,2021,457.2,1661.8,1198.1
569372,2016,476.32,1668.01,1203.68
569372,2017,635.63,1601,1159.66
569372,2018,617.05,1588.02,1155.6
569372,2019,617.27,1587.19,1153.82
569372,2020,306.96999999999997,1764.08,1251.3600000000001
569372,2021,408.71000000000004,1671.8600000000001,1203.26
569373,2016,477.83,1665.03,1202.05
569373,2017,634.8,1600.2,1159.2
569373,2018,622.1,1583.5,1153.4
569373,2019,612.7,1589.8,1155.7
569373,2020,311.1,1761.8999999999999,1250
569373,2021,407.3,1670.7,1202.9
569374,2016,469.47999999999996,1663.07,1201.34
569374,2017,623.71,1599.1200000000001,1158.72
569374,2018,618.04,1583.08,1153.3400000000001
569374,2019,613.09,1575.4,1147.6499999999999
569374,2020,317.17,1756.6200000000001,1247.18
569374,2021,420.31,1669.3200000000002,1202.24
569375,2016,464.37,1661.97,1200.95
569375,2017,616.8,1598.4,1158.4
569375,2018,615.5,1582.8,1153.3
569375,2019,613.4,1566,1142.3
569375,2020,320.9,1753.1,1245.3
569375,2021,428.4,1668.4,1201.8
569376,2016,464.37,1661.97,1200.95
569376,2017,616.8,1598.4,1158.4
569376,2018,615.5,1582.8,1153.3
569376,2019,613.4,1566,1142.3
569376,2020,320.9,1753.1,1245.3
569376,2021,428.4,1668.4,1201.8
569377,2016,461.4,1663.55,1201.85
569377,2017,618.52,1599.31,1158.94
569377,2018,614.16,1586.09,1155.26
569377,2019,616.77,1565.85,1142.18
569377,2020,317.46999999999997,1755.1100000000001,1246.23
569377,2021,430.24,1669.3400000000001,1202.56
569378,2016,464.37,1661.97,1200.95
569378,2017,616.8,1598.4,1158.4
569378,2018,615.5,1582.8,1153.3
569378,2019,613.4,1566,1142.3
569378,2020,320.9,1753.1,1245.3
569378,2021,428.4,1668.4,1201.8
569379,2016,461.59999999999997,1648.84,1194.07
569379,2017,596.4,1589.1,1153.5
569379,2018,605.9,1579.4,1151.9
569379,2019,623.4,1541.5,1128.3
569379,2020,334.7,1738.3,1237.2
569379,2021,457.7,1660.5,1198.1
569380,2016,461.59999999999997,1648.84,1194.07
569380,2017,596.4,1589.1,1153.5
569380,2018,605.9,1579.4,1151.9
569380,2019,623.4,1541.5,1128.3
569380,2020,334.7,1738.3,1237.2
569380,2021,457.7,1660.5,1198.1
569381,2016,461.59999999999997,1648.84,1194.07
569381,2017,596.4,1589.1,1153.5
569381,2018,605.9,1579.4,1151.9
569381,2019,623.4,1541.5,1128.3
569381,2020,334.7,1738.3,1237.2
569381,2021,457.7,1660.5,1198.1
569383,2016,461.59999999999997,1648.84,1194.07
569383,2017,596.4,1589.1,1153.5
569383,2018,605.9,1579.4,1151.9
569383,2019,623.4,1541.5,1128.3
569383,2020,334.7,1738.3,1237.2
569383,2021,457.7,1660.5,1198.1
569384,2016,461.59999999999997,1648.84,1194.07
569384,2017,596.4,1589.1,1153.5
569384,2018,605.9,1579.4,1151.9
569384,2019,623.4,1541.5,1128.3
569384,2020,334.7,1738.3,1237.2
569384,2021,457.7,1660.5,1198.1
569385,2016,456.36,1650.05,1194.75
569385,2017,601.3,1589.4099999999999,1153.71
569385,2018,602.88,1581.07,1152.68
569385,2019,620.84,1541.83,1128.36
569385,2020,331.96,1739.52,1237.93
569385,2021,457.59999999999997,1660.76,1198.1
569386,2016,464.37,1661.97,1200.95
569386,2017,616.8,1598.4,1158.4
569386,2018,615.5,1582.8,1153.3
569386,2019,613.4,1566,1142.3
569386,2020,320.9,1753.1,1245.3
569386,2021,428.4,1668.4,1201.8
569387,2016,492.96,1657.4,1198.01
569387,2017,636.4,1599.9,1158.5
569387,2018,618.9,1575.9,1149.6
569387,2019,601.6,1579.7,1150.6
569387,2020,327.8,1754.7,1246.3
569387,2021,403,1668.6,1202.2
569389,2016,484.17,1653.81,1196.6
569389,2017,630.9,1597.3,1158.7
569389,2018,616.9,1573.3,1147.2
569389,2019,605.2,1558.3,1138.2
569389,2020,336.9,1745.5,1241.4
569389,2021,431,1664.1,1200.1
569390,2016,483.26,1641.25,1189.83
569390,2017,613.2,1587,1152.3
569390,2018,626.5,1565.1,1144.4
569390,2019,629.1,1532.4,1122.8
569390,2020,350.9,1729.9,1232.8
569390,2021,457.3,1653.4,1194
569391,2016,492.96,1657.4,1198.01
569391,2017,636.4,1599.9,1158.5
569391,2018,618.9,1575.9,1149.6
569391,2019,601.6,1579.7,1150.6
569391,2020,327.8,1754.7,1246.3
569391,2021,403,1668.6,1202.2
569392,2016,492.96,1657.4,1198.01
569392,2017,636.4,1599.9,1158.5
569392,2018,618.9,1575.9,1149.6
569392,2019,601.6,1579.7,1150.6
569392,2020,327.8,1754.7,1246.3
569392,2021,403,1668.6,1202.2
569393,2016,492.96,1657.4,1198.01
569393,2017,636.4,1599.9,1158.5
569393,2018,618.9,1575.9,1149.6
569393,2019,601.6,1579.7,1150.6
569393,2020,327.8,1754.7,1246.3
569393,2021,403,1668.6,1202.2
569394,2016,492.96,1657.4,1198.01
569394,2017,636.4,1599.9,1158.5
569394,2018,618.9,1575.9,1149.6
569394,2019,601.6,1579.7,1150.6
569394,2020,327.8,1754.7,1246.3
569394,2021,403,1668.6,1202.2
569395,2016,492.96,1657.4,1198.01
569395,2017,636.4,1599.9,1158.5
569395,2018,618.9,1575.9,1149.6
569395,2019,601.6,1579.7,1150.6
569395,2020,327.8,1754.7,1246.3
569395,2021,403,1668.6,1202.2
569396,2016,492.96,1657.4,1198.01
569396,2017,636.4,1599.9,1158.5
569396,2018,618.9,1575.9,1149.6
569396,2019,601.6,1579.7,1150.6
569396,2020,327.8,1754.7,1246.3
569396,2021,403,1668.6,1202.2
569397,2016,524.61,1647.08,1192.56
569397,2017,631.3000000000001,1601.5,1160.9
569397,2018,627.6,1567.7,1144.7
569397,2019,601.4,1559.1,1138
569397,2020,347.7,1748.1999999999998,1242.6
569397,2021,396.8,1665.6,1200.8
569400,2016,494.26,1657.01,1197.83
569400,2017,636.2,1599.9099999999999,1158.5
569400,2018,619.27,1575.69,1149.55
569400,2019,601.53,1579.1100000000001,1150.43
569400,2020,328.62,1754.49,1246.28
569400,2021,402.74,1668.52,1202.2
569401,2016,488.68,1655.67,1197.4
569401,2017,633.76,1598.6,1158.6
569401,2018,617.9399999999999,1574.6,1148.4
569401,2019,603.33,1569.07,1144.4
569401,2020,332.23,1750.12,1243.85
569401,2021,416.61,1666.35,1201.15
569402,2016,484.17,1653.81,1196.6
569402,2017,630.9,1597.3,1158.7
569402,2018,616.9,1573.3,1147.2
569402,2019,605.2,1558.3,1138.2
569402,2020,336.9,1745.5,1241.4
569402,2021,431,1664.1,1200.1
569403,2016,484.17,1653.81,1196.6
569403,2017,630.9,1597.3,1158.7
569403,2018,616.9,1573.3,1147.2
569403,2019,605.2,1558.3,1138.2
569403,2020,336.9,1745.5,1241.4
569403,2021,431,1664.1,1200.1
569404,2016,484.17,1653.81,1196.6
569404,2017,630.9,1597.3,1158.7
569404,2018,616.9,1573.3,1147.2
569404,2019,605.2,1558.3,1138.2
