UID,gridmet_id
350939,565599
350954,565599
350990,565599
351032,565599
351075,565599
351182,565599
351355,565599
351382,565599
351475,565599
351529,565599
351807,565599
351848,565599
352069,565599
352132,565599
352198,565599
352518,565599
352643,565599
352761,565599
352829,565599
352862,565599
352886,565599
353235,565599
353321,565599
353333,565599
353523,565599
353578,565599
353897,565599
353934,565599
354021,565599
354186,565599
354259,565599
354471,565599
354593,565599
354603,565599
354843,565599
568831,565599
568832,565599
568833,565599
568838,565599
568839,565599
568840,565599
568841,565599
568842,565599
568843,565599
568846,565599
568847,565599
568848,565599
568849,565599
568850,565599
568851,565599
569095,565599
569096,565599
569097,565599
570877,565599
570883,565599
570951,565599
571259,565599
571393,565599
571395,565599
571396,565599
571398,565599
1228082,565599
1228109,565599
1228300,565599
1228384,565599
1370528,565599
1370605,565599
1370681,565599
1370687,565599
1370987,565599
1371007,565599
1371042,565599
1371081,565599
1371095,565599
1371316,565599
1371535,565599
1371565,565599
1371664,565599
1371692,565599
1371693,565599
1371715,565599
1371802,565599
1371886,565599
1371930,565599
1430245,565599
1430247,565599
347531,565600
347558,565600
348116,565600
348388,565600
348400,565600
348637,565600
348759,565600
348818,565600
348844,565600
348901,565600
349019,565600
349197,565600
349466,565600
349548,565600
349873,565600
350141,565600
350224,565600
350406,565600
350674,565600
350714,565600
350871,565600
351199,565600
351383,565600
351643,565600
351737,565600
352018,565600
352686,565600
352730,565600
353020,565600
353193,565600
353424,565600
353425,565600
353543,565600
353566,565600
353717,565600
353754,565600
353875,565600
354249,565600
354407,565600
354503,565600
354655,565600
354688,565600
354830,565600
354873,565600
354938,565600
354967,565600
568820,565600
568821,565600
570490,565600
1228277,565600
1370613,565600
1370771,565600
1370949,565600
1371731,565600
1371908,565600
1430238,565600
1430239,565600
1430240,565600
1430241,565600
1430242,565600
1430243,565600
1430859,565600
1430861,565600
1430864,565600
1430866,565600
347537,565601
347974,565601
348962,565601
349152,565601
349365,565601
350183,565601
350403,565601
350410,565601
350789,565601
351469,565601
351843,565601
353910,565601
354193,565601
354414,565601
354627,565601
354971,565601
570440,565601
570492,565601
570641,565601
1228167,565601
1371501,565601
378321,566998
574122,566998
349128,566999
350152,566999
350428,566999
350645,566999
351596,566999
352687,566999
354057,566999
374152,566999
374186,566999
374378,566999
374707,566999
374823,566999
374891,566999
374915,566999
375052,566999
375225,566999
375734,566999
376051,566999
376124,566999
376762,566999
376915,566999
377044,566999
377256,566999
377349,566999
377413,566999
377592,566999
377715,566999
377731,566999
377980,566999
378137,566999
378771,566999
379006,566999
379340,566999
573688,566999
573886,566999
573944,566999
574608,566999
574609,566999
574914,566999
575348,566999
575349,566999
1228217,566999
1244419,566999
1379912,566999
1379952,566999
1380097,566999
1380170,566999
1380494,566999
1380597,566999
1380697,566999
1380770,566999
1381000,566999
1381036,566999
1431781,566999
1432071,566999
1432072,566999
1432073,566999
1432074,566999
1432075,566999
1432442,566999
347905,567000
348173,567000
348880,567000
352021,567000
354695,567000
373993,567000
374223,567000
374301,567000
374326,567000
374811,567000
375195,567000
376166,567000
376168,567000
376351,567000
376473,567000
376712,567000
376787,567000
376896,567000
376908,567000
376940,567000
377473,567000
377677,567000
377754,567000
377882,567000
378441,567000
378566,567000
378739,567000
378954,567000
379241,567000
573885,567000
574071,567000
574188,567000
574189,567000
574616,567000
574617,567000
574624,567000
574626,567000
574911,567000
1230882,567000
1231142,567000
1244420,567000
1244421,567000
1244422,567000
1244423,567000
1370707,567000
1370821,567000
1379962,567000
1379989,567000
1380172,567000
1380209,567000
1381305,567000
1381376,567000
1432079,567000
1432083,567000
349163,567001
351421,567001
353382,567001
353532,567001
354928,567001
373771,567001
373882,567001
374298,567001
374595,567001
374673,567001
374699,567001
375559,567001
375707,567001
375781,567001
376275,567001
376415,567001
376476,567001
376686,567001
376809,567001
377008,567001
377078,567001
377426,567001
377496,567001
377553,567001
377583,567001
377790,567001
377935,567001
378370,567001
378499,567001
378505,567001
378529,567001
378594,567001
378623,567001
378812,567001
378938,567001
379292,567001
379310,567001
379341,567001
379360,567001
573679,567001
573696,567001
573814,567001
573815,567001
573816,567001
573822,567001
574512,567001
574638,567001
574640,567001
574654,567001
574655,567001
575151,567001
575260,567001
575261,567001
575373,567001
575400,567001
575402,567001
575403,567001
1231009,567001
1231043,567001
1231051,567001
1231129,567001
1370981,567001
1371057,567001
1379768,567001
1379940,567001
1380053,567001
1380147,567001
1380228,567001
1380266,567001
1380268,567001
1380318,567001
1380411,567001
1380743,567001
1380818,567001
1380821,567001
1381181,567001
1381320,567001
1381425,567001
1431907,567001
1431908,567001
1432010,567001
1432076,567001
1432080,567001
1432081,567001
1432082,567001
1432424,567001
1432425,567001
348257,567002
348605,567002
349537,567002
350034,567002
352251,567002
353438,567002
354795,567002
374805,567002
375107,567002
375705,567002
375886,567002
375916,567002
376091,567002
376150,567002
376338,567002
376790,567002
376884,567002
376953,567002
377069,567002
377152,567002
377536,567002
377718,567002
377722,567002
377819,567002
377893,567002
377959,567002
378344,567002
378471,567002
378806,567002
379115,567002
379339,567002
568773,567002
568886,567002
568888,567002
571318,567002
574055,567002
574646,567002
574647,567002
574906,567002
575009,567002
575011,567002
1230850,567002
1230888,567002
1243929,567002
1243930,567002
1243931,567002
1243933,567002
1244023,567002
1244432,567002
1370737,567002
1371000,567002
1371695,567002
1379937,567002
1380175,567002
1380415,567002
1381097,567002
1381227,567002
1430258,567002
1432011,567002
1432012,567002
1432239,567002
347601,567003
347732,567003
347785,567003
347848,567003
347901,567003
347972,567003
348122,567003
348263,567003
348629,567003
348720,567003
349036,567003
349335,567003
349636,567003
349917,567003
349972,567003
350013,567003
350030,567003
350271,567003
350417,567003
350534,567003
350539,567003
350659,567003
350876,567003
351249,567003
351814,567003
352248,567003
352546,567003
352576,567003
352700,567003
352843,567003
352952,567003
353188,567003
353384,567003
353545,567003
354322,567003
354479,567003
354519,567003
354559,567003
354606,567003
354966,567003
375171,567003
376024,567003
378996,567003
379064,567003
379101,567003
568903,567003
568904,567003
568905,567003
570185,567003
571123,567003
571124,567003
1228179,567003
1228223,567003
1228288,567003
1231166,567003
1370540,567003
1370882,567003
1371090,567003
1371620,567003
1380058,567003
1380420,567003
1380489,567003
1430260,567003
1430261,567003
1430669,567003
347504,567004
347536,567004
347716,567004
348466,567004
348516,567004
348741,567004
349069,567004
349093,567004
349181,567004
349317,567004
349369,567004
349409,567004
349489,567004
349645,567004
349654,567004
349788,567004
349927,567004
350044,567004
350448,567004
350490,567004
350657,567004
350831,567004
350863,567004
350965,567004
351012,567004
351452,567004
351471,567004
351610,567004
351926,567004
351962,567004
352170,567004
352286,567004
352412,567004
352705,567004
352753,567004
353238,567004
353266,567004
353280,567004
353363,567004
353396,567004
353495,567004
353505,567004
353869,567004
354496,567004
354520,567004
354952,567004
568911,567004
568912,567004
568923,567004
568924,567004
568927,567004
568929,567004
570892,567004
571122,567004
571412,567004
571413,567004
571432,567004
571433,567004
1228080,567004
1370775,567004
1370833,567004
1371050,567004
1371506,567004
1371570,567004
1379785,567004
1379824,567004
1381263,567004
347548,567005
347628,567005
347631,567005
347642,567005
347686,567005
347755,567005
347851,567005
347948,567005
348114,567005
348162,567005
348221,567005
348282,567005
348582,567005
348650,567005
348766,567005
349074,567005
349150,567005
349281,567005
349395,567005
349657,567005
349748,567005
349789,567005
349824,567005
349833,567005
349836,567005
350033,567005
350239,567005
350262,567005
350297,567005
350390,567005
350398,567005
350461,567005
350518,567005
350551,567005
350753,567005
350812,567005
350853,567005
350943,567005
351153,567005
351155,567005
351340,567005
351399,567005
351437,567005
351500,567005
351549,567005
351597,567005
351863,567005
352006,567005
352114,567005
352179,567005
352274,567005
352356,567005
352399,567005
352446,567005
352719,567005
352813,567005
352895,567005
353155,567005
353174,567005
353190,567005
353262,567005
353453,567005
353563,567005
353569,567005
353715,567005
353828,567005
353947,567005
354212,567005
354310,567005
354345,567005
354534,567005
354546,567005
354664,567005
354720,567005
568925,567005
568933,567005
568934,567005
568937,567005
568954,567005
568956,567005
568957,567005
568963,567005
570215,567005
570241,567005
570242,567005
570676,567005
570677,567005
570753,567005
570830,567005
571211,567005
571212,567005
1228073,567005
1228205,567005
1228336,567005
1228382,567005
1244028,567005
1244034,567005
1244037,567005
1370425,567005
1370697,567005
1370706,567005
1370708,567005
1370971,567005
1371063,567005
1371153,567005
1371384,567005
1371445,567005
1371751,567005
1371793,567005
1371809,567005
1371841,567005
1430670,567005
1430790,567005
1430791,567005
1430792,567005
347617,567006
347676,567006
347952,567006
348045,567006
348436,567006
348599,567006
348668,567006
348675,567006
348706,567006
348727,567006
348793,567006
348797,567006
348912,567006
349007,567006
349012,567006
349041,567006
349198,567006
349206,567006
349457,567006
349476,567006
349483,567006
349825,567006
350190,567006
350319,567006
350746,567006
350866,567006
350953,567006
350991,567006
351033,567006
351038,567006
351400,567006
351573,567006
351764,567006
351765,567006
351862,567006
352080,567006
352131,567006
352578,567006
352623,567006
352633,567006
352658,567006
352668,567006
352707,567006
352880,567006
352896,567006
352906,567006
352993,567006
353254,567006
353258,567006
353340,567006
353427,567006
353429,567006
353476,567006
353482,567006
353610,567006
353660,567006
353908,567006
353996,567006
354042,567006
354153,567006
354331,567006
354368,567006
354482,567006
354658,567006
354714,567006
354904,567006
354954,567006
568966,567006
568972,567006
568973,567006
568977,567006
570243,567006
570245,567006
570575,567006
570754,567006
571102,567006
571103,567006
571257,567006
571324,567006
1228183,567006
1228374,567006
1244044,567006
1370431,567006
1370494,567006
1370515,567006
1370794,567006
1370909,567006
1371096,567006
1371112,567006
1371159,567006
1371338,567006
1371789,567006
1371844,567006
1371880,567006
1371902,567006
1430280,567006
1430281,567006
1430283,567006
1430285,567006
1430286,567006
1430287,567006
1430288,567006
1430290,567006
1430291,567006
1430292,567006
1430294,567006
1430794,567006
1430808,567006
347736,567007
347990,567007
348120,567007
348370,567007
348427,567007
348438,567007
348882,567007
349815,567007
349851,567007
350114,567007
350195,567007
350266,567007
350521,567007
350890,567007
351110,567007
351285,567007
351614,567007
351638,567007
351671,567007
351889,567007
351954,567007
352240,567007
352384,567007
352775,567007
352860,567007
353115,567007
353147,567007
353169,567007
353251,567007
353275,567007
353296,567007
353534,567007
353550,567007
353963,567007
354013,567007
354047,567007
354371,567007
354500,567007
354649,567007
354674,567007
569009,567007
569010,567007
569011,567007
569019,567007
569070,567007
570976,567007
571061,567007
571085,567007
571100,567007
571101,567007
571104,567007
571105,567007
571106,567007
571109,567007
571110,567007
571352,567007
1228270,567007
1370569,567007
1370621,567007
1370953,567007
1371043,567007
1371226,567007
1371586,567007
1430297,567007
1430298,567007
1430315,567007
347540,567008
347753,567008
347840,567008
348157,567008
348278,567008
348295,567008
348316,567008
348562,567008
348616,567008
348726,567008
348892,567008
349125,567008
349342,567008
349595,567008
349891,567008
349912,567008
349935,567008
349936,567008
349982,567008
350216,567008
350231,567008
350235,567008
350523,567008
350588,567008
350851,567008
350997,567008
350998,567008
351041,567008
351194,567008
351279,567008
351283,567008
351307,567008
351346,567008
351477,567008
351505,567008
351552,567008
351729,567008
351795,567008
351829,567008
351987,567008
352200,567008
352350,567008
352453,567008
352669,567008
352820,567008
352824,567008
352873,567008
352916,567008
353128,567008
353265,567008
353397,567008
353594,567008
353637,567008
353823,567008
353844,567008
353905,567008
353914,567008
353924,567008
354123,567008
354211,567008
354228,567008
354314,567008
354638,567008
354642,567008
569074,567008
569075,567008
569076,567008
569077,567008
569080,567008
569084,567008
569248,567008
569249,567008
569251,567008
569252,567008
569255,567008
570872,567008
571275,567008
571287,567008
571350,567008
571351,567008
1206897,567008
1228038,567008
1228299,567008
1228366,567008
1370447,567008
1370539,567008
1370600,567008
1370676,567008
1370755,567008
1370922,567008
1371101,567008
1371203,567008
1371257,567008
1371303,567008
1371414,567008
1371562,567008
1430318,567008
1430351,567008
1430352,567008
1430353,567008
1430354,567008
1430355,567008
1430356,567008
1430357,567008
1430358,567008
347576,567009
347598,567009
347723,567009
347754,567009
347834,567009
347941,567009
347987,567009
348065,567009
348103,567009
348304,567009
348480,567009
348597,567009
348734,567009
348993,567009
349025,567009
349225,567009
349321,567009
349434,567009
349510,567009
349660,567009
349834,567009
350148,567009
350344,567009
350559,567009
350776,567009
350822,567009
351419,567009
351446,567009
351468,567009
351762,567009
351811,567009
352527,567009
352785,567009
352977,567009
353185,567009
353583,567009
353603,567009
353792,567009
353920,567009
354257,567009
354346,567009
354505,567009
354525,567009
354565,567009
354569,567009
354592,567009
354651,567009
354685,567009
354750,567009
354972,567009
569102,567009
569103,567009
570640,567009
570667,567009
570668,567009
570711,567009
571079,567009
571080,567009
571199,567009
1228112,567009
1370558,567009
1370662,567009
1370860,567009
1371219,567009
1371246,567009
1371284,567009
1371391,567009
1371485,567009
1371656,567009
1371678,567009
1430324,567009
1430325,567009
1430326,567009
1430327,567009
347728,567010
347773,567010
347985,567010
348059,567010
348159,567010
348222,567010
348660,567010
348677,567010
348687,567010
348773,567010
348884,567010
348898,567010
349035,567010
349111,567010
349513,567010
349750,567010
349863,567010
350230,567010
350486,567010
350548,567010
350883,567010
350914,567010
350936,567010
350982,567010
351359,567010
351512,567010
351637,567010
351880,567010
351985,567010
352456,567010
352477,567010
352488,567010
352608,567010
352767,567010
353616,567010
353692,567010
353984,567010
353998,567010
354020,567010
354308,567010
354698,567010
354798,567010
569113,567010
569146,567010
569147,567010
569148,567010
569149,567010
570439,567010
570706,567010
571062,567010
571198,567010
1228088,567010
1228303,567010
1370435,567010
1370536,567010
1370544,567010
1370731,567010
1370739,567010
1370754,567010
1370899,567010
1370917,567010
1370942,567010
1371838,567010
1430798,567010
1430799,567010
1430813,567010
1430814,567010
1430816,567010
347768,567011
347861,567011
347965,567011
348328,567011
348639,567011
348688,567011
349804,567011
350182,567011
350784,567011
350984,567011
351175,567011
351311,567011
351490,567011
351854,567011
352000,567011
352028,567011
352092,567011
352742,567011
353034,567011
353426,567011
353462,567011
353774,567011
353871,567011
353927,567011
354199,567011
569176,567011
571473,567011
1228320,567011
1370484,567011
1370507,567011
1370647,567011
1371062,567011
1371119,567011
1371301,567011
1371499,567011
1371550,567011
1371729,567011
1430333,567011
374487,568408
375079,568408
376085,568408
376866,568408
376897,568408
377136,568408
377475,568408
573649,568408
574280,568408
574603,568408
574605,568408
574606,568408
574607,568408
1379926,568408
1380133,568408
1381366,568408
1432068,568408
352077,568409
373855,568409
373866,568409
373954,568409
373958,568409
373991,568409
374073,568409
374120,568409
374227,568409
374235,568409
374307,568409
374324,568409
374325,568409
374331,568409
374619,568409
374675,568409
374704,568409
374964,568409
375116,568409
375132,568409
375136,568409
375440,568409
375738,568409
375902,568409
375930,568409
376516,568409
376535,568409
376692,568409
376957,568409
377181,568409
377191,568409
377303,568409
377385,568409
377770,568409
377888,568409
377905,568409
377933,568409
377990,568409
378033,568409
378459,568409
378552,568409
378733,568409
378886,568409
573661,568409
573766,568409
573847,568409
573848,568409
574077,568409
574610,568409
574611,568409
574614,568409
574615,568409
575239,568409
1230898,568409
1230907,568409
1230917,568409
1230970,568409
1230995,568409
1231079,568409
1244383,568409
1244413,568409
1244414,568409
1244417,568409
1379969,568409
1380113,568409
1380215,568409
1380641,568409
1380690,568409
1380700,568409
1380797,568409
1381038,568409
1381154,568409
1381296,568409
1381396,568409
1432407,568409
1432409,568409
347562,568410
350992,568410
351609,568410
351803,568410
353157,568410
353450,568410
353815,568410
354244,568410
373785,568410
374067,568410
374113,568410
374406,568410
375262,568410
375796,568410
375933,568410
376031,568410
376153,568410
376252,568410
376371,568410
376802,568410
377221,568410
377236,568410
377345,568410
377454,568410
377660,568410
377995,568410
378012,568410
378208,568410
378755,568410
378890,568410
379247,568410
574002,568410
574187,568410
574190,568410
574618,568410
575481,568410
575482,568410
575483,568410
1231046,568410
1244381,568410
1244382,568410
1370590,568410
1379722,568410
1379761,568410
1379887,568410
1379921,568410
1380007,568410
1380095,568410
1380107,568410
1380309,568410
1380315,568410
1380683,568410
1380693,568410
1380698,568410
1380735,568410
1380756,568410
1380784,568410
1380911,568410
1381016,568410
1381093,568410
1381134,568410
1381222,568410
1381381,568410
1431893,568410
348695,568411
348873,568411
353284,568411
353808,568411
373935,568411
374140,568411
374257,568411
374299,568411
374737,568411
374838,568411
374879,568411
375048,568411
375061,568411
375208,568411
375454,568411
375768,568411
375912,568411
376299,568411
376452,568411
376600,568411
376662,568411
376806,568411
376885,568411
377388,568411
377452,568411
377493,568411
377500,568411
377672,568411
377736,568411
377936,568411
377971,568411
378104,568411
378197,568411
378238,568411
378317,568411
378319,568411
378415,568411
378448,568411
378541,568411
378674,568411
378903,568411
378924,568411
378976,568411
379029,568411
379284,568411
574627,568411
574633,568411
574634,568411
574983,568411
575152,568411
1230962,568411
1230963,568411
1231024,568411
1231136,568411
1231188,568411
1379848,568411
1380023,568411
1380379,568411
1380396,568411
1380448,568411
1380503,568411
1380574,568411
1380951,568411
1381139,568411
1381150,568411
1381261,568411
1381319,568411
1431783,568411
1432084,568411
1432292,568411
1432293,568411
1432294,568411
347505,568412
347592,568412
347915,568412
348034,568412
348733,568412
348814,568412
349333,568412
349492,568412
349662,568412
349793,568412
350352,568412
350401,568412
351177,568412
351441,568412
351712,568412
351849,568412
351855,568412
352634,568412
352972,568412
353212,568412
353291,568412
354073,568412
354253,568412
354941,568412
373906,568412
373930,568412
374399,568412
375368,568412
375505,568412
375814,568412
376116,568412
376154,568412
376158,568412
376738,568412
377090,568412
377252,568412
377326,568412
377331,568412
377444,568412
377532,568412
377841,568412
377914,568412
378136,568412
378351,568412
378705,568412
379329,568412
568891,568412
568893,568412
571143,568412
571145,568412
571459,568412
571461,568412
571462,568412
574648,568412
574649,568412
1228387,568412
1230886,568412
1230926,568412
1231039,568412
1371194,568412
1371356,568412
1371435,568412
1371871,568412
1379822,568412
1380073,568412
1380158,568412
1380184,568412
1380490,568412
1380616,568412
1380687,568412
1380721,568412
1380908,568412
1380989,568412
1381174,568412
1381199,568412
347659,568413
347800,568413
348005,568413
348054,568413
348190,568413
349258,568413
349521,568413
349734,568413
349807,568413
350081,568413
350261,568413
350353,568413
350601,568413
350604,568413
350614,568413
350688,568413
350957,568413
351150,568413
351185,568413
351287,568413
351418,568413
351521,568413
351590,568413
351673,568413
352086,568413
352795,568413
353288,568413
353441,568413
353475,568413
354311,568413
354696,568413
375393,568413
375475,568413
376801,568413
377063,568413
568901,568413
568906,568413
568907,568413
570604,568413
570808,568413
571127,568413
571180,568413
571399,568413
571400,568413
571405,568413
1228056,568413
1228296,568413
1370489,568413
1370863,568413
1370926,568413
1371276,568413
1371342,568413
1371595,568413
1371872,568413
1379833,568413
1430264,568413
1430265,568413
347750,568414
347850,568414
347939,568414
348287,568414
348335,568414
348393,568414
348459,568414
348513,568414
348589,568414
348673,568414
348920,568414
348994,568414
349048,568414
349538,568414
349633,568414
349674,568414
349677,568414
349728,568414
350253,568414
350388,568414
350575,568414
350785,568414
351013,568414
351451,568414
351472,568414
351890,568414
352067,568414
352238,568414
352879,568414
353239,568414
353364,568414
353502,568414
353636,568414
353646,568414
353651,568414
353970,568414
353993,568414
354337,568414
354613,568414
354647,568414
354669,568414
354814,568414
354863,568414
354878,568414
376455,568414
376685,568414
568913,568414
568919,568414
568926,568414
568928,568414
568930,568414
568931,568414
568932,568414
568940,568414
568943,568414
571434,568414
571435,568414
1228186,568414
1228235,568414
1370635,568414
1370693,568414
1370701,568414
1370752,568414
1370857,568414
1371145,568414
1371167,568414
1371422,568414
1371433,568414
1371493,568414
1371539,568414
1371719,568414
1379702,568414
1430266,568414
1430911,568414
1430912,568414
347524,568415
347529,568415
347594,568415
347679,568415
347828,568415
347949,568415
348105,568415
348112,568415
348200,568415
348202,568415
348441,568415
348478,568415
348520,568415
348535,568415
348537,568415
348732,568415
348746,568415
348787,568415
348856,568415
348894,568415
349097,568415
349182,568415
349278,568415
349279,568415
349307,568415
349623,568415
349639,568415
349722,568415
349724,568415
350459,568415
350720,568415
350762,568415
350948,568415
351057,568415
351158,568415
351193,568415
351329,568415
351362,568415
351384,568415
351594,568415
351623,568415
351627,568415
351648,568415
351800,568415
351810,568415
351945,568415
352149,568415
352205,568415
352333,568415
352379,568415
352536,568415
352630,568415
352661,568415
352957,568415
352963,568415
353271,568415
353362,568415
353368,568415
353672,568415
353706,568415
353752,568415
353972,568415
354130,568415
354192,568415
354447,568415
354510,568415
354572,568415
354872,568415
378125,568415
568936,568415
568938,568415
568941,568415
568942,568415
568958,568415
568959,568415
568961,568415
568962,568415
570634,568415
570635,568415
570663,568415
570678,568415
570836,568415
570885,568415
570886,568415
570887,568415
571234,568415
571237,568415
571317,568415
571356,568415
571357,568415
1228232,568415
1228267,568415
1228361,568415
1244064,568415
1370534,568415
1370875,568415
1371158,568415
1371222,568415
1371395,568415
1371396,568415
1371522,568415
1371554,568415
1371657,568415
1371744,568415
1371857,568415
1371867,568415
1371909,568415
1381418,568415
1430269,568415
1430270,568415
1430272,568415
1430273,568415
1430913,568415
1430914,568415
347670,568416
347725,568416
348041,568416
348185,568416
348203,568416
348206,568416
348349,568416
348357,568416
348446,568416
348450,568416
348515,568416
348575,568416
348625,568416
348648,568416
348823,568416
349269,568416
349367,568416
349618,568416
349691,568416
349921,568416
349969,568416
350016,568416
350116,568416
350165,568416
350289,568416
350347,568416
350399,568416
350425,568416
350595,568416
350596,568416
350631,568416
350808,568416
350832,568416
351120,568416
351331,568416
351365,568416
351630,568416
351691,568416
352053,568416
352100,568416
352334,568416
352339,568416
352421,568416
352586,568416
352924,568416
352939,568416
352940,568416
353029,568416
353116,568416
353176,568416
353236,568416
353318,568416
353360,568416
353529,568416
353584,568416
353835,568416
353854,568416
353892,568416
353940,568416
353960,568416
354001,568416
354141,568416
354178,568416
354296,568416
354732,568416
568967,568416
568978,568416
568979,568416
569098,568416
570843,568416
570844,568416
571365,568416
571454,568416
571455,568416
571456,568416
571457,568416
1228209,568416
1228252,568416
1228256,568416
1370445,568416
1370580,568416
1370592,568416
1370609,568416
1370655,568416
1370849,568416
1370885,568416
1371417,568416
1371717,568416
1371782,568416
1430809,568416
1430900,568416
347809,568417
347847,568417
347871,568417
348121,568417
348250,568417
348306,568417
348407,568417
348455,568417
348698,568417
348976,568417
349033,568417
349162,568417
349178,568417
349193,568417
349250,568417
349388,568417
349611,568417
349643,568417
349752,568417
349818,568417
349845,568417
349847,568417
349974,568417
350246,568417
350331,568417
350380,568417
350542,568417
350602,568417
350626,568417
350643,568417
350710,568417
350735,568417
350764,568417
350821,568417
350927,568417
351114,568417
351202,568417
351339,568417
351397,568417
351453,568417
351541,568417
351581,568417
351750,568417
351786,568417
351812,568417
351974,568417
352002,568417
352055,568417
352099,568417
352124,568417
352406,568417
352409,568417
352590,568417
352601,568417
352617,568417
352756,568417
352798,568417
352815,568417
352882,568417
352892,568417
353061,568417
353179,568417
353463,568417
353592,568417
353771,568417
353781,568417
353877,568417
353939,568417
353980,568417
354045,568417
354059,568417
354083,568417
354151,568417
354204,568417
354268,568417
354339,568417
354344,568417
354383,568417
354440,568417
354492,568417
354532,568417
354624,568417
354883,568417
354890,568417
354902,568417
569021,568417
569022,568417
569024,568417
569029,568417
569030,568417
569032,568417
569033,568417
569034,568417
569041,568417
570745,568417
571112,568417
1228072,568417
1228326,568417
1228349,568417
1228391,568417
1228398,568417
1370545,568417
1370702,568417
1370932,568417
1371092,568417
1371196,568417
1371265,568417
1371542,568417
1371577,568417
1371613,568417
1371816,568417
1371849,568417
1371878,568417
1371887,568417
1430300,568417
1430301,568417
1430302,568417
1430303,568417
1430304,568417
1430317,568417
1430895,568417
347740,568418
347943,568418
348097,568418
348268,568418
348377,568418
348414,568418
348426,568418
348526,568418
348567,568418
348678,568418
348724,568418
348729,568418
348862,568418
349202,568418
349208,568418
349247,568418
349345,568418
349390,568418
349850,568418
349959,568418
350059,568418
350084,568418
350161,568418
350252,568418
350453,568418
350466,568418
350570,568418
350619,568418
350814,568418
350959,568418
350989,568418
351098,568418
351119,568418
351188,568418
351289,568418
351443,568418
351779,568418
351899,568418
351963,568418
351973,568418
352003,568418
352224,568418
352233,568418
352338,568418
352506,568418
352507,568418
352636,568418
352685,568418
352694,568418
352777,568418
352779,568418
352819,568418
352935,568418
352956,568418
353144,568418
353328,568418
353329,568418
353457,568418
353520,568418
353926,568418
354104,568418
354280,568418
354320,568418
354384,568418
354450,568418
354771,568418
569071,568418
569072,568418
569081,568418
569082,568418
569083,568418
569090,568418
569091,568418
569100,568418
570829,568418
571114,568418
571115,568418
571181,568418
571182,568418
1228272,568418
1228306,568418
1370512,568418
1370564,568418
1370577,568418
1370686,568418
1370881,568418
1371189,568418
1371199,568418
1371291,568418
1371425,568418
1371576,568418
1371705,568418
1371739,568418
1371795,568418
1371839,568418
1371876,568418
1430320,568418
347652,568419
348197,568419
348225,568419
348252,568419
348519,568419
348544,568419
348559,568419
348829,568419
348870,568419
349082,568419
349347,568419
350598,568419
350683,568419
350931,568419
350937,568419
351171,568419
351334,568419
351646,568419
351661,568419
351813,568419
352014,568419
352052,568419
352327,568419
352431,568419
352433,568419
352441,568419
352520,568419
352521,568419
352574,568419
352754,568419
352825,568419
352826,568419
352848,568419
352984,568419
353080,568419
353177,568419
353634,568419
353673,568419
353677,568419
353943,568419
354074,568419
354158,568419
354327,568419
354470,568419
354671,568419
354774,568419
354805,568419
354867,568419
569115,568419
570577,568419
1228249,568419
1228282,568419
1228399,568419
1370460,568419
1370559,568419
1370651,568419
1371567,568419
1371632,568419
347935,568420
348143,568420
348240,568420
348309,568420
348501,568420
348742,568420
348758,568420
348813,568420
349086,568420
349464,568420
349484,568420
349516,568420
349558,568420
349655,568420
349704,568420
350017,568420
350412,568420
350435,568420
350605,568420
350611,568420
350682,568420
350699,568420
350842,568420
350868,568420
350951,568420
351215,568420
351537,568420
351562,568420
351576,568420
351681,568420
351694,568420
351713,568420
351966,568420
352141,568420
352302,568420
352369,568420
352620,568420
353317,568420
353665,568420
353671,568420
353788,568420
353925,568420
354084,568420
354094,568420
354156,568420
354335,568420
354417,568420
354452,568420
354659,568420
354682,568420
569116,568420
569117,568420
569151,568420
569152,568420
569153,568420
569154,568420
569155,568420
569156,568420
569157,568420
569158,568420
569160,568420
569167,568420
570728,568420
1228071,568420
1228240,568420
1228298,568420
1228348,568420
1370424,568420
1370541,568420
1370546,568420
1370562,568420
1370800,568420
1370813,568420
1370965,568420
1371030,568420
1371132,568420
1371331,568420
1371418,568420
1371569,568420
1371676,568420
1371696,568420
1371720,568420
1430329,568420
1430330,568420
1430891,568420
347509,568421
347523,568421
347841,568421
348040,568421
348057,568421
348095,568421
348106,568421
348147,568421
348152,568421
348236,568421
348247,568421
348274,568421
348279,568421
348418,568421
348558,568421
348612,568421
348828,568421
348935,568421
349155,568421
349192,568421
349276,568421
349319,568421
349906,568421
350011,568421
350040,568421
350131,568421
350314,568421
350496,568421
350587,568421
350726,568421
350944,568421
351101,568421
351111,568421
351315,568421
351591,568421
351620,568421
351647,568421
351717,568421
351782,568421
351841,568421
351875,568421
351920,568421
351939,568421
352175,568421
352391,568421
352553,568421
352901,568421
352980,568421
352981,568421
353090,568421
353091,568421
353223,568421
353231,568421
353264,568421
353437,568421
353829,568421
353831,568421
354319,568421
354367,568421
354705,568421
354809,568421
354840,568421
569164,568421
569165,568421
569166,568421
569168,568421
569170,568421
569177,568421
570801,568421
570802,568421
571092,568421
571093,568421
571159,568421
571160,568421
1228031,568421
1228173,568421
1228212,568421
1228228,568421
1228275,568421
1370471,568421
1370549,568421
1370723,568421
1371218,568421
1371241,568421
1371247,568421
1371339,568421
1371388,568421
1371484,568421
1371527,568421
1371668,568421
1371690,568421
1371748,568421
1371820,568421
1430331,568421
1430332,568421
1430335,568421
375425,569817
