WR_GROUP,Year,Algorithm,ET_m3,ETo_m3,ETr_m3,precip_m3,ET_m3_nonirr,Irrigation_m3,IrrArea_m2,WaterUse_m3,area_m2_wrg,n_irrfields,n_within_lema,n_within_buffer,CropCode_maincrop,area_m2_maincrop,n_croptypes
561,2018,disalexi,360511.05,881723.73,1241917.06,395817.71,319259.33,97445.07,485622.77,97445.07,607041.85,5,5,0,5,515133.6486715152,2
561,2018,eemetric,492971.44,881723.73,1241917.06,395817.71,445251.08,97445.07,485622.77,97445.07,607041.85,5,5,0,5,515133.6486715152,2
561,2018,ensemble,458439.29,881723.73,1241917.06,395817.71,446862.9,97445.07,485622.77,97445.07,607041.85,5,5,0,5,515133.6486715152,2
561,2018,ptjpl,376010.92,881723.73,1241917.06,395817.71,400009.46,97445.07,485622.77,97445.07,607041.85,5,5,0,5,515133.6486715152,2
561,2018,sims,378141.4,881723.73,1241917.06,395817.71,397245.63,97445.07,485622.77,97445.07,607041.85,5,5,0,5,515133.6486715152,2
561,2018,ssebop,584272.56,881723.73,1241917.06,395817.71,556880.59,97445.07,485622.77,97445.07,607041.85,5,5,0,5,515133.6486715152,2
562,2016,disalexi,1231525.09,3741548.49,5311630.67,1264454.39,1078669.35,563187.26,1942491.07,563187.26,2425775.24,13,0,0,1,1621442.0105417664,3
562,2016,eemetric,2249562.98,3741548.49,5311630.67,1264454.39,1973290.84,563187.26,1942491.07,563187.26,2425775.24,13,0,0,1,1621442.0105417664,3
562,2016,ensemble,1993044.43,3741548.49,5311630.67,1264454.39,1805026.34,563187.26,1942491.07,563187.26,2425775.24,13,0,0,1,1621442.0105417664,3
562,2016,ptjpl,1682587.56,3741548.49,5311630.67,1264454.39,1584048.87,563187.26,1942491.07,563187.26,2425775.24,13,0,0,1,1621442.0105417664,3
562,2016,sims,1872646.37,3741548.49,5311630.67,1264454.39,1611835.05,563187.26,1942491.07,563187.26,2425775.24,13,0,0,1,1621442.0105417664,3
562,2016,ssebop,2594039.27,3741548.49,5311630.67,1264454.39,2278157.54,563187.26,1942491.07,563187.26,2425775.24,13,0,0,1,1621442.0105417664,3
562,2017,disalexi,1356122.53,3669221.61,5213433.69,2015642.27,1116732.27,420617.31,1942491.07,420617.31,2425775.24,13,0,0,1,1452439.5995778628,3
562,2017,eemetric,2441121.38,3669221.61,5213433.69,2015642.27,1943318.24,420617.31,1942491.07,420617.31,2425775.24,13,0,0,1,1452439.5995778628,3
562,2017,ensemble,2062132.59,3669221.61,5213433.69,2015642.27,1714399.43,420617.31,1942491.07,420617.31,2425775.24,13,0,0,1,1452439.5995778628,3
562,2017,ptjpl,1684558.73,3669221.61,5213433.69,2015642.27,1584395.2,420617.31,1942491.07,420617.31,2425775.24,13,0,0,1,1452439.5995778628,3
562,2017,sims,1788500.6,3669221.61,5213433.69,2015642.27,1540415.09,420617.31,1942491.07,420617.31,2425775.24,13,0,0,1,1452439.5995778628,3
562,2017,ssebop,2431718.16,3669221.61,5213433.69,2015642.27,2026473.33,420617.31,1942491.07,420617.31,2425775.24,13,0,0,1,1452439.5995778628,3
562,2018,disalexi,1461685.3,3562877.95,5024929.4,1806836.36,1286788.86,352775.81,1942491.07,352775.81,2425775.24,13,0,0,1,2425775.236682534,1
562,2018,eemetric,1976360.25,3562877.95,5024929.4,1806836.36,1810901.86,352775.81,1942491.07,352775.81,2425775.24,13,0,0,1,2425775.236682534,1
562,2018,ensemble,1826215.88,3562877.95,5024929.4,1806836.36,1748037.89,352775.81,1942491.07,352775.81,2425775.24,13,0,0,1,2425775.236682534,1
562,2018,ptjpl,1625108.46,3562877.95,5024929.4,1806836.36,1575213.54,352775.81,1942491.07,352775.81,2425775.24,13,0,0,1,2425775.236682534,1
562,2018,sims,1524903.73,3562877.95,5024929.4,1806836.36,1489983.92,352775.81,1942491.07,352775.81,2425775.24,13,0,0,1,2425775.236682534,1
562,2018,ssebop,2237523.24,3562877.95,5024929.4,1806836.36,2131273.99,352775.81,1942491.07,352775.81,2425775.24,13,0,0,1,2425775.236682534,1
563,2016,disalexi,275495.15,954082.8,1355437.71,298925.53,266532.91,251630.3,489669.62,251630.3,622217.09,6,0,6,1,622217.0895866507,1
563,2016,eemetric,556345.68,954082.8,1355437.71,298925.53,490045.74,251630.3,489669.62,251630.3,622217.09,6,0,6,1,622217.0895866507,1
563,2016,ensemble,486761.93,954082.8,1355437.71,298925.53,450027.84,251630.3,489669.62,251630.3,622217.09,6,0,6,1,622217.0895866507,1
563,2016,ptjpl,393761.34,954082.8,1355437.71,298925.53,396710.06,251630.3,489669.62,251630.3,622217.09,6,0,6,1,622217.0895866507,1
563,2016,sims,428574.42,954082.8,1355437.71,298925.53,396545.17,251630.3,489669.62,251630.3,622217.09,6,0,6,1,622217.0895866507,1
563,2016,ssebop,602825.7,954082.8,1355437.71,298925.53,577436.13,251630.3,489669.62,251630.3,622217.09,6,0,6,1,622217.0895866507,1
563,2017,disalexi,313906.12,937600.27,1332509.01,433343.09,267701.59,171453.98,485622.77,171453.98,622217.09,6,0,6,1,377666.3365088515,2
563,2017,eemetric,552490.6,937600.27,1332509.01,433343.09,484161.84,171453.98,485622.77,171453.98,622217.09,6,0,6,1,377666.3365088515,2
563,2017,ensemble,476610.29,937600.27,1332509.01,433343.09,429109.49,171453.98,485622.77,171453.98,622217.09,6,0,6,1,377666.3365088515,2
563,2017,ptjpl,416937.75,937600.27,1332509.01,433343.09,395302.53,171453.98,485622.77,171453.98,622217.09,6,0,6,1,377666.3365088515,2
563,2017,sims,408005.48,937600.27,1332509.01,433343.09,385085.36,171453.98,485622.77,171453.98,622217.09,6,0,6,1,377666.3365088515,2
563,2017,ssebop,576876.37,937600.27,1332509.01,433343.09,514673.65,171453.98,485622.77,171453.98,622217.09,6,0,6,1,377666.3365088515,2
563,2018,disalexi,348023.83,905549.86,1277623.24,391243.88,330416.49,176387.91,485622.77,176387.91,622217.09,6,0,6,1,342529.173432217,3
563,2018,eemetric,524293.56,905549.86,1277623.24,391243.88,460968.49,176387.91,485622.77,176387.91,622217.09,6,0,6,1,342529.173432217,3
563,2018,ensemble,494055.13,905549.86,1277623.24,391243.88,453534.61,176387.91,485622.77,176387.91,622217.09,6,0,6,1,342529.173432217,3
563,2018,ptjpl,417838.6,905549.86,1277623.24,391243.88,408496.55,176387.91,485622.77,176387.91,622217.09,6,0,6,1,342529.173432217,3
563,2018,sims,409145.57,905549.86,1277623.24,391243.88,394667.04,176387.91,485622.77,176387.91,622217.09,6,0,6,1,342529.173432217,3
563,2018,ssebop,606358.59,905549.86,1277623.24,391243.88,556514.74,176387.91,485622.77,176387.91,622217.09,6,0,6,1,342529.173432217,3
564,2016,disalexi,260939.34,751223.41,1064844.89,268515,209632.36,134449.52,485622.77,134449.52,489383.6,1,0,0,1,489383.6046535056,1
564,2016,eemetric,457079.39,751223.41,1064844.89,268515,385428.74,134449.52,485622.77,134449.52,489383.6,1,0,0,1,489383.6046535056,1
564,2016,ensemble,385947.49,751223.41,1064844.89,268515,353954.03,134449.52,485622.77,134449.52,489383.6,1,0,0,1,489383.6046535056,1
564,2016,ptjpl,322807.21,751223.41,1064844.89,268515,312018.75,134449.52,485622.77,134449.52,489383.6,1,0,0,1,489383.6046535056,1
564,2016,sims,344462.44,751223.41,1064844.89,268515,311889.07,134449.52,485622.77,134449.52,489383.6,1,0,0,1,489383.6046535056,1
564,2016,ssebop,519539.42,751223.41,1064844.89,268515,454162.67,134449.52,485622.77,134449.52,489383.6,1,0,0,1,489383.6046535056,1
564,2017,disalexi,273682.89,743344.33,1057102.84,365902.33,225517.75,99912.03,485622.77,99912.03,489383.6,1,0,0,1,489383.6046535056,1
564,2017,eemetric,416817.8,743344.33,1057102.84,365902.33,393322.5,99912.03,485622.77,99912.03,489383.6,1,0,0,1,489383.6046535056,1
564,2017,ensemble,365319.97,743344.33,1057102.84,365902.33,343571.76,99912.03,485622.77,99912.03,489383.6,1,0,0,1,489383.6046535056,1
564,2017,ptjpl,315667.11,743344.33,1057102.84,365902.33,315627.96,99912.03,485622.77,99912.03,489383.6,1,0,0,1,489383.6046535056,1
564,2017,sims,302747.38,743344.33,1057102.84,365902.33,303104.63,99912.03,485622.77,99912.03,489383.6,1,0,0,1,489383.6046535056,1
564,2017,ssebop,433496,743344.33,1057102.84,365902.33,410896.26,99912.03,485622.77,99912.03,489383.6,1,0,0,1,489383.6046535056,1
564,2018,disalexi,305360.69,708133.18,994535.15,364581,259600.87,112246.85,485622.77,112246.85,489383.6,1,0,0,1,489383.6046535056,1
564,2018,eemetric,419607.29,708133.18,994535.15,364581,365337.1,112246.85,485622.77,112246.85,489383.6,1,0,0,1,489383.6046535056,1
564,2018,ensemble,380686.61,708133.18,994535.15,364581,352654.72,112246.85,485622.77,112246.85,489383.6,1,0,0,1,489383.6046535056,1
564,2018,ptjpl,334743.28,708133.18,994535.15,364581,317788.58,112246.85,485622.77,112246.85,489383.6,1,0,0,1,489383.6046535056,1
564,2018,sims,315534.97,708133.18,994535.15,364581,300594.09,112246.85,485622.77,112246.85,489383.6,1,0,0,1,489383.6046535056,1
564,2018,ssebop,459952.07,708133.18,994535.15,364581,429969.99,112246.85,485622.77,112246.85,489383.6,1,0,0,1,489383.6046535056,1
565,2016,disalexi,221674.02,771363.96,1098243.74,229185.05,213425.74,183788.8,1011714.1,183788.8,498239.19,2,0,0,1,498239.19378329255,1
565,2016,eemetric,481951.31,771363.96,1098243.74,229185.05,392403.22,183788.8,1011714.1,183788.8,498239.19,2,0,0,1,498239.19378329255,1
565,2016,ensemble,422011.58,771363.96,1098243.74,229185.05,360358.97,183788.8,1011714.1,183788.8,498239.19,2,0,0,1,498239.19378329255,1
565,2016,ptjpl,349167.84,771363.96,1098243.74,229185.05,317664.85,183788.8,1011714.1,183788.8,498239.19,2,0,0,1,498239.19378329255,1
565,2016,sims,373694.69,771363.96,1098243.74,229185.05,317532.82,183788.8,1011714.1,183788.8,498239.19,2,0,0,1,498239.19378329255,1
565,2016,ssebop,553346.38,771363.96,1098243.74,229185.05,462380.92,183788.8,1011714.1,183788.8,498239.19,2,0,0,1,498239.19378329255,1
565,2017,disalexi,209844.38,755270.83,1075274.92,352658.68,229598.59,164053.09,1011714.1,164053.09,498239.19,2,0,0,1,498239.19378329255,1
565,2017,eemetric,428083.28,755270.83,1075274.92,352658.68,400439.82,164053.09,1011714.1,164053.09,498239.19,2,0,0,1,498239.19378329255,1
565,2017,ensemble,371679.37,755270.83,1075274.92,352658.68,349788.83,164053.09,1011714.1,164053.09,498239.19,2,0,0,1,498239.19378329255,1
565,2017,ptjpl,331052.08,755270.83,1075274.92,352658.68,321339.37,164053.09,1011714.1,164053.09,498239.19,2,0,0,1,498239.19378329255,1
565,2017,sims,329408.56,755270.83,1075274.92,352658.68,308589.43,164053.09,1011714.1,164053.09,498239.19,2,0,0,1,498239.19378329255,1
565,2017,ssebop,448091.24,755270.83,1075274.92,352658.68,418331.59,164053.09,1011714.1,164053.09,498239.19,2,0,0,1,498239.19378329255,1
565,2018,disalexi,301868.28,737199.69,1043273.01,353425.97,264298.45,154185.23,1011714.1,154185.23,498239.19,2,0,0,1,498239.19378329255,1
565,2018,eemetric,441646.08,737199.69,1043273.01,353425.97,371948.01,154185.23,1011714.1,154185.23,498239.19,2,0,0,1,498239.19378329255,1
565,2018,ensemble,406042.48,737199.69,1043273.01,353425.97,359036.15,154185.23,1011714.1,154185.23,498239.19,2,0,0,1,498239.19378329255,1
565,2018,ptjpl,351986.5,737199.69,1043273.01,353425.97,323539.09,154185.23,1011714.1,154185.23,498239.19,2,0,0,1,498239.19378329255,1
565,2018,sims,343053.54,737199.69,1043273.01,353425.97,306033.46,154185.23,1011714.1,154185.23,498239.19,2,0,0,1,498239.19378329255,1
565,2018,ssebop,498375.9,737199.69,1043273.01,353425.97,437750.46,154185.23,1011714.1,154185.23,498239.19,2,0,0,1,498239.19378329255,1
566,2016,disalexi,256694.17,759937.15,1079667.28,248494.69,212097.13,175154.42,493716.48,175154.42,495137.57,1,0,1,1,495137.57257962413,1
566,2016,eemetric,467083.08,759937.15,1079667.28,248494.69,389960.45,175154.42,493716.48,175154.42,495137.57,1,0,1,1,495137.57257962413,1
566,2016,ensemble,415484.79,759937.15,1079667.28,248494.69,358115.68,175154.42,493716.48,175154.42,495137.57,1,0,1,1,495137.57257962413,1
566,2016,ptjpl,341323.09,759937.15,1079667.28,248494.69,315687.34,175154.42,493716.48,175154.42,495137.57,1,0,1,1,495137.57257962413,1
566,2016,sims,367887.22,759937.15,1079667.28,248494.69,315556.13,175154.42,493716.48,175154.42,495137.57,1,0,1,1,495137.57257962413,1
566,2016,ssebop,525672.71,759937.15,1079667.28,248494.69,459502.52,175154.42,493716.48,175154.42,495137.57,1,0,1,1,495137.57257962413,1
566,2017,disalexi,381932.42,962177.38,1368893.84,453326.16,304519.73,131982.56,493716.48,131982.56,637266.87,2,0,2,1,495137.57257962413,2
566,2017,eemetric,625409.88,962177.38,1368893.84,453326.16,519682.18,131982.56,493716.48,131982.56,637266.87,2,0,2,1,495137.57257962413,2
566,2017,ensemble,531510.56,962177.38,1368893.84,453326.16,455271.43,131982.56,493716.48,131982.56,637266.87,2,0,2,1,495137.57257962413,2
566,2017,ptjpl,452601.16,962177.38,1368893.84,453326.16,420370.17,131982.56,493716.48,131982.56,637266.87,2,0,2,1,495137.57257962413,2
566,2017,sims,472064.19,962177.38,1368893.84,453326.16,406023.89,131982.56,493716.48,131982.56,637266.87,2,0,2,1,495137.57257962413,2
566,2017,ssebop,661276.07,962177.38,1368893.84,453326.16,536605.53,131982.56,493716.48,131982.56,637266.87,2,0,2,1,495137.57257962413,2
566,2018,disalexi,410452.92,926949.27,1307754.46,413726.4,338047.77,135683,493716.48,135683,637266.87,2,0,2,1,637266.8680694653,1
566,2018,eemetric,575778.25,926949.27,1307754.46,413726.4,475735.65,135683,493716.48,135683,637266.87,2,0,2,1,637266.8680694653,1
566,2018,ensemble,534289.57,926949.27,1307754.46,413726.4,459220.88,135683,493716.48,135683,637266.87,2,0,2,1,637266.8680694653,1
566,2018,ptjpl,443641.77,926949.27,1307754.46,413726.4,413818.8,135683,493716.48,135683,637266.87,2,0,2,1,637266.8680694653,1
566,2018,sims,432491.95,926949.27,1307754.46,413726.4,391428.43,135683,493716.48,135683,637266.87,2,0,2,1,637266.8680694653,1
566,2018,ssebop,667579.54,926949.27,1307754.46,413726.4,559899.48,135683,493716.48,135683,637266.87,2,0,2,1,637266.8680694653,1
569,2016,disalexi,172265.42,715346.44,1017248.47,203481.18,211759.7,167753.53,445154.2,167753.53,463004.41,1,0,0,5,463004.40998710925,1
569,2016,eemetric,367819.96,715346.44,1017248.47,203481.18,389294.11,167753.53,445154.2,167753.53,463004.41,1,0,0,5,463004.40998710925,1
569,2016,ensemble,329117.42,715346.44,1017248.47,203481.18,350693.43,167753.53,445154.2,167753.53,463004.41,1,0,0,5,463004.40998710925,1
569,2016,ptjpl,274075.46,715346.44,1017248.47,203481.18,291262.18,167753.53,445154.2,167753.53,463004.41,1,0,0,5,463004.40998710925,1
569,2016,sims,293030.86,715346.44,1017248.47,203481.18,315190.25,167753.53,445154.2,167753.53,463004.41,1,0,0,5,463004.40998710925,1
569,2016,ssebop,454448.09,715346.44,1017248.47,203481.18,455628.75,167753.53,445154.2,167753.53,463004.41,1,0,0,5,463004.40998710925,1
569,2017,disalexi,214204.36,698659.76,993250.95,312370.56,213361.69,146784.34,445154.2,146784.34,463004.41,1,0,0,1,463004.40998710925,1
569,2017,eemetric,424209.27,698659.76,993250.95,312370.56,372121.27,146784.34,445154.2,146784.34,463004.41,1,0,0,1,463004.40998710925,1
569,2017,ensemble,368806.16,698659.76,993250.95,312370.56,325052.25,146784.34,445154.2,146784.34,463004.41,1,0,0,1,463004.40998710925,1
569,2017,ptjpl,327871.94,698659.76,993250.95,312370.56,298614.69,146784.34,445154.2,146784.34,463004.41,1,0,0,1,463004.40998710925,1
569,2017,sims,342442.69,698659.76,993250.95,312370.56,286766.41,146784.34,445154.2,146784.34,463004.41,1,0,0,1,463004.40998710925,1
569,2017,ssebop,430770.04,698659.76,993250.95,312370.56,388747.76,146784.34,445154.2,146784.34,463004.41,1,0,0,1,463004.40998710925,1
569,2018,disalexi,208990.93,684186.25,967660.7,345359.62,245607.63,66608.02,445154.2,66608.02,463004.41,1,0,0,1,463004.40998710925,1
569,2018,eemetric,328140.49,684186.25,967660.7,345359.62,345644.37,66608.02,445154.2,66608.02,463004.41,1,0,0,1,463004.40998710925,1
569,2018,ensemble,315569.92,684186.25,967660.7,345359.62,333645.61,66608.02,445154.2,66608.02,463004.41,1,0,0,1,463004.40998710925,1
569,2018,ptjpl,273825.44,684186.25,967660.7,345359.62,300658.86,66608.02,445154.2,66608.02,463004.41,1,0,0,1,463004.40998710925,1
569,2018,sims,289590.74,684186.25,967660.7,345359.62,284391.2,66608.02,445154.2,66608.02,463004.41,1,0,0,1,463004.40998710925,1
569,2018,ssebop,390747.94,684186.25,967660.7,345359.62,406793.36,66608.02,445154.2,66608.02,463004.41,1,0,0,1,463004.40998710925,1
571,2016,disalexi,273622.04,910307.62,1287985.39,375388.48,303533.76,64141.06,424919.92,64141.06,599288.75,2,0,2,24,599288.748878364,1
571,2016,eemetric,569640.52,910307.62,1287985.39,375388.48,531221.53,64141.06,424919.92,64141.06,599288.75,2,0,2,24,599288.748878364,1
571,2016,ensemble,517910.9,910307.62,1287985.39,375388.48,479233.23,64141.06,424919.92,64141.06,599288.75,2,0,2,24,599288.748878364,1
571,2016,ptjpl,428640.22,910307.62,1287985.39,375388.48,420431.02,64141.06,424919.92,64141.06,599288.75,2,0,2,24,599288.748878364,1
571,2016,sims,472845.74,910307.62,1287985.39,375388.48,440675,64141.06,424919.92,64141.06,599288.75,2,0,2,24,599288.748878364,1
571,2016,ssebop,620801.01,910307.62,1287985.39,375388.48,578625.27,64141.06,424919.92,64141.06,599288.75,2,0,2,24,599288.748878364,1
571,2017,disalexi,284398.21,905021.9,1285162.74,432464.74,276164.24,83876.77,424919.92,83876.77,599288.75,2,0,2,1,599288.748878364,1
571,2017,eemetric,480535.39,905021.9,1285162.74,432464.74,481654.36,83876.77,424919.92,83876.77,599288.75,2,0,2,1,599288.748878364,1
571,2017,ensemble,441716.41,905021.9,1285162.74,432464.74,420730.67,83876.77,424919.92,83876.77,599288.75,2,0,2,1,599288.748878364,1
571,2017,ptjpl,410541.71,905021.9,1285162.74,432464.74,386511.28,83876.77,424919.92,83876.77,599288.75,2,0,2,1,599288.748878364,1
571,2017,sims,409631.61,905021.9,1285162.74,432464.74,371175.48,83876.77,424919.92,83876.77,599288.75,2,0,2,1,599288.748878364,1
571,2017,ssebop,511418.46,905021.9,1285162.74,432464.74,503174.82,83876.77,424919.92,83876.77,599288.75,2,0,2,1,599288.748878364,1
571,2018,disalexi,224035.03,616150.52,862638.48,273611,230021.17,90044.18,424919.92,90044.18,433621.77,1,0,1,1,433621.7725457931,1
571,2018,eemetric,349143.58,616150.52,862638.48,273611,323709.49,90044.18,424919.92,90044.18,433621.77,1,0,1,1,433621.7725457931,1
571,2018,ensemble,335636.26,616150.52,862638.48,273611,312472.19,90044.18,424919.92,90044.18,433621.77,1,0,1,1,433621.7725457931,1
571,2018,ptjpl,297499.23,616150.52,862638.48,273611,281578.8,90044.18,424919.92,90044.18,433621.77,1,0,1,1,433621.7725457931,1
571,2018,sims,307142.97,616150.52,862638.48,273611,266343.5,90044.18,424919.92,90044.18,433621.77,1,0,1,1,433621.7725457931,1
571,2018,ssebop,385364.01,616150.52,862638.48,273611,380977.92,90044.18,424919.92,90044.18,433621.77,1,0,1,1,433621.7725457931,1
572,2016,disalexi,218787.24,747159.59,1057237.17,225102.6,200443.35,94978.1,534185.04,94978.1,489853.99,2,0,0,4,489853.9872538145,1
572,2016,eemetric,397434.97,747159.59,1057237.17,225102.6,400019.66,94978.1,534185.04,94978.1,489853.99,2,0,0,4,489853.9872538145,1
572,2016,ensemble,362843.41,747159.59,1057237.17,225102.6,369389.09,94978.1,534185.04,94978.1,489853.99,2,0,0,4,489853.9872538145,1
572,2016,ptjpl,316679.08,747159.59,1057237.17,225102.6,314946.72,94978.1,534185.04,94978.1,489853.99,2,0,0,4,489853.9872538145,1
572,2016,sims,331186.51,747159.59,1057237.17,225102.6,333634.65,94978.1,534185.04,94978.1,489853.99,2,0,0,4,489853.9872538145,1
572,2016,ssebop,450017.75,747159.59,1057237.17,225102.6,466434.07,94978.1,534185.04,94978.1,489853.99,2,0,0,4,489853.9872538145,1
572,2017,disalexi,229805.52,726967.81,1027488.33,367351.3,188413.91,96211.58,534185.04,96211.58,489853.99,2,0,0,5,475411.1837896467,2
572,2017,eemetric,425071.95,726967.81,1027488.33,367351.3,362686.87,96211.58,534185.04,96211.58,489853.99,2,0,0,5,475411.1837896467,2
572,2017,ensemble,369043.92,726967.81,1027488.33,367351.3,329045.91,96211.58,534185.04,96211.58,489853.99,2,0,0,5,475411.1837896467,2
572,2017,ptjpl,315324.86,726967.81,1027488.33,367351.3,304107.22,96211.58,534185.04,96211.58,489853.99,2,0,0,5,475411.1837896467,2
572,2017,sims,331902.39,726967.81,1027488.33,367351.3,303195.48,96211.58,534185.04,96211.58,489853.99,2,0,0,5,475411.1837896467,2
572,2017,ssebop,440460.49,726967.81,1027488.33,367351.3,396644.86,96211.58,534185.04,96211.58,489853.99,2,0,0,5,475411.1837896467,2
572,2018,disalexi,323163.4,715578.7,1005768.21,330671.04,267648.87,35770.97,530138.19,35770.97,489853.99,2,0,0,24,489853.9872538145,1
572,2018,eemetric,428071.1,715578.7,1005768.21,330671.04,353485.99,35770.97,530138.19,35770.97,489853.99,2,0,0,24,489853.9872538145,1
572,2018,ensemble,379071.74,715578.7,1005768.21,330671.04,345596.89,35770.97,530138.19,35770.97,489853.99,2,0,0,24,489853.9872538145,1
572,2018,ptjpl,334320.51,715578.7,1005768.21,330671.04,325218.96,35770.97,530138.19,35770.97,489853.99,2,0,0,24,489853.9872538145,1
572,2018,sims,325190.3,715578.7,1005768.21,330671.04,296839.27,35770.97,530138.19,35770.97,489853.99,2,0,0,24,489853.9872538145,1
572,2018,ssebop,438796.49,715578.7,1005768.21,330671.04,407428.71,35770.97,530138.19,35770.97,489853.99,2,0,0,24,489853.9872538145,1
575,2016,disalexi,240315.65,778794.75,1106945.02,252881.05,235119.4,96211.58,485622.77,96211.58,503035.64,2,0,0,1,251671.83080230746,2
575,2016,eemetric,473276.59,778794.75,1106945.02,252881.05,421025.61,96211.58,485622.77,96211.58,503035.64,2,0,0,1,251671.83080230746,2
575,2016,ensemble,413337.7,778794.75,1106945.02,252881.05,383033.52,96211.58,485622.77,96211.58,503035.64,2,0,0,1,251671.83080230746,2
575,2016,ptjpl,342611.6,778794.75,1106945.02,252881.05,336803.95,96211.58,485622.77,96211.58,503035.64,2,0,0,1,251671.83080230746,2
575,2016,sims,376244.87,778794.75,1106945.02,252881.05,345228.32,96211.58,485622.77,96211.58,503035.64,2,0,0,1,251671.83080230746,2
575,2016,ssebop,517724.38,778794.75,1106945.02,252881.05,476255.79,96211.58,485622.77,96211.58,503035.64,2,0,0,1,251671.83080230746,2
575,2017,disalexi,273427.66,766284.25,1090430.36,389943.17,251029.06,34537.49,485622.77,34537.49,503035.64,2,0,0,24,251671.83080230746,2
575,2017,eemetric,464743.98,766284.25,1090430.36,389943.17,417583.05,34537.49,485622.77,34537.49,503035.64,2,0,0,24,251671.83080230746,2
575,2017,ensemble,407755.49,766284.25,1090430.36,389943.17,367106.34,34537.49,485622.77,34537.49,503035.64,2,0,0,24,251671.83080230746,2
575,2017,ptjpl,351516.36,766284.25,1090430.36,389943.17,341015.49,34537.49,485622.77,34537.49,503035.64,2,0,0,24,251671.83080230746,2
575,2017,sims,369390.11,766284.25,1090430.36,389943.17,331615.88,34537.49,485622.77,34537.49,503035.64,2,0,0,24,251671.83080230746,2
575,2017,ssebop,477746.34,766284.25,1090430.36,389943.17,425091.94,34537.49,485622.77,34537.49,503035.64,2,0,0,24,251671.83080230746,2
575,2018,disalexi,293904.37,737168.55,1039935.64,358538.65,270844.51,17268.75,485622.77,17268.75,503035.64,2,0,0,1,251671.83080230746,2
575,2018,eemetric,395914.78,737168.55,1039935.64,358538.65,369267.21,17268.75,485622.77,17268.75,503035.64,2,0,0,1,251671.83080230746,2
575,2018,ensemble,379322.14,737168.55,1039935.64,358538.65,358696.92,17268.75,485622.77,17268.75,503035.64,2,0,0,1,251671.83080230746,2
575,2018,ptjpl,345471.6,737168.55,1039935.64,358538.65,330309.82,17268.75,485622.77,17268.75,503035.64,2,0,0,1,251671.83080230746,2
575,2018,sims,332731.15,737168.55,1039935.64,358538.65,306904.57,17268.75,485622.77,17268.75,503035.64,2,0,0,1,251671.83080230746,2
575,2018,ssebop,454044.81,737168.55,1039935.64,358538.65,430185.69,17268.75,485622.77,17268.75,503035.64,2,0,0,1,251671.83080230746,2
576,2016,disalexi,86149.31,293405.29,416939.26,111061.01,81422.06,115947.29,748668.43,115947.29,190078.58,1,1,0,1,190078.5773299667,1
576,2016,eemetric,164853.25,293405.29,416939.26,111061.01,149702.09,115947.29,748668.43,115947.29,190078.58,1,1,0,1,190078.5773299667,1
576,2016,ensemble,150462.4,293405.29,416939.26,111061.01,137477.18,115947.29,748668.43,115947.29,190078.58,1,1,0,1,190078.5773299667,1
576,2016,ptjpl,121610.37,293405.29,416939.26,111061.01,121189.35,115947.29,748668.43,115947.29,190078.58,1,1,0,1,190078.5773299667,1
576,2016,sims,135974.61,293405.29,416939.26,111061.01,121138.98,115947.29,748668.43,115947.29,190078.58,1,1,0,1,190078.5773299667,1
576,2016,ssebop,194689.88,293405.29,416939.26,111061.01,176398.62,115947.29,748668.43,115947.29,190078.58,1,1,0,1,190078.5773299667,1
576,2017,disalexi,94248.56,290390.65,413567.27,139186.94,87592.01,109779.89,748668.43,109779.89,190078.58,1,1,0,1,190078.5773299667,1
576,2017,eemetric,164733.5,290390.65,413567.27,139186.94,152768.05,109779.89,748668.43,109779.89,190078.58,1,1,0,1,190078.5773299667,1
576,2017,ensemble,145887.21,290390.65,413567.27,139186.94,133444.67,109779.89,748668.43,109779.89,190078.58,1,1,0,1,190078.5773299667,1
576,2017,ptjpl,123437.03,290390.65,413567.27,139186.94,122591.18,109779.89,748668.43,109779.89,190078.58,1,1,0,1,190078.5773299667,1
576,2017,sims,129652.6,290390.65,413567.27,139186.94,117727.07,109779.89,748668.43,109779.89,190078.58,1,1,0,1,190078.5773299667,1
576,2017,ssebop,180778.03,290390.65,413567.27,139186.94,159593.78,109779.89,748668.43,109779.89,190078.58,1,1,0,1,190078.5773299667,1
576,2018,disalexi,102015.17,275899.05,388448.38,125007.08,95760.64,138149.97,748668.43,138149.97,190078.58,1,1,0,4,190078.5773299667,1
576,2018,eemetric,150929.99,275899.05,388448.38,125007.08,137321.32,138149.97,748668.43,138149.97,190078.58,1,1,0,4,190078.5773299667,1
576,2018,ensemble,147917.25,275899.05,388448.38,125007.08,132302.29,138149.97,748668.43,138149.97,190078.58,1,1,0,4,190078.5773299667,1
576,2018,ptjpl,127939.99,275899.05,388448.38,125007.08,118325.82,138149.97,748668.43,138149.97,190078.58,1,1,0,4,190078.5773299667,1
576,2018,sims,138238.45,275899.05,388448.38,125007.08,112524.62,138149.97,748668.43,138149.97,190078.58,1,1,0,4,190078.5773299667,1
576,2018,ssebop,174560.56,275899.05,388448.38,125007.08,167183.61,138149.97,748668.43,138149.97,190078.58,1,1,0,4,190078.5773299667,1
577,2016,disalexi,227255.02,741402.6,1046895.22,277239.88,211283.93,193656.65,505857.05,193656.65,493239.18,1,0,1,1,493239.17541427724,1
